Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Cost_USA,Opt_Cost_A,Opt_Cost_B,Opt_Cost_new,Opt_Cost_existing,Opt_Cost_existing_searches,Act_Cost_USA,Act_Cost_A,Act_Cost_B,Act_Cost_new,Act_Cost_existing,Act_Cost_existing_searches,N_Opt,N_Obs,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias
2025-12-02,500,386.76273,200.57773,336.90867682309147,292,499.9764224154071,350.34000000000003,0.0,0.0,499.9764224154071,415.6303521224288,84.34607029297825,0.0,297.8,37.61,14.93,0.0,350.34000000000003,0.0,48,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,550,425.39835,200.57773,369.17209131342264,292,549.9999999999991,350.34000000000003,0.0,0.0,549.9999999999991,451.53067016578007,98.4693298342192,0.0,297.8,37.61,14.93,0.0,350.34000000000003,0.0,54,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,300,167.53883,202.77689,420.2577390377349,276,299.99999809598205,359.4600000000001,0.0,0.0,299.99999809598205,260.4368692684321,39.56312882755002,0.0,315.23,38.870000000000005,5.359999999999999,0.0,359.4600000000001,0.0,125,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,350,186.15019,202.77689,480.5809824813613,276,349.9999999999983,359.4600000000001,0.0,0.0,349.9999999999983,313.51883371062013,36.48116628937811,0.0,315.23,38.870000000000005,5.359999999999999,0.0,359.4600000000001,0.0,177,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,400,230.84836,202.77689,536.4627221107224,276,399.9431341923719,359.4600000000001,0.0,0.0,399.9431341923719,360.1119678574631,39.83116633490868,0.0,315.23,38.870000000000005,5.359999999999999,0.0,359.4600000000001,0.0,177,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,450,273.62534,202.77689,592.1224534834353,276,449.9999999999994,359.4600000000001,0.0,0.0,449.9999999999994,400.61883399270454,49.381166007294816,0.0,315.23,38.870000000000005,5.359999999999999,0.0,359.4600000000001,0.0,178,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,500,307.54114,202.77689,647.8038535586251,276,499.9131379450149,359.4600000000001,0.0,0.0,499.9131379450149,440.1319720988507,59.781165846164285,0.0,315.23,38.870000000000005,5.359999999999999,0.0,359.4600000000001,0.0,177,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,550,332.76947,202.77689,703.572290223701,276,549.9999999999989,359.4600000000001,0.0,0.0,549.9999999999989,476.11883456715816,73.88116543284082,0.0,315.23,38.870000000000005,5.359999999999999,0.0,359.4600000000001,0.0,177,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,300,89.477776,222.36336,352.3680860334865,308,299.9914215448415,370.06000000000006,59.605746110335254,75.44186717420283,164.9438082603034,283.0452275208579,16.94619402398353,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,321,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,350,105.8463,222.36336,378.2509809915789,308,350.00000000000153,370.06000000000006,93.13283660072025,93.91432506683533,162.95283833244585,333.2228357696175,16.777164230383956,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,321,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,400,115.56064,222.36336,403.9141383074161,308,400.0000000000009,370.06000000000006,110.08186691429617,127.40186736463856,162.5162657210661,383.22283576961274,16.77716423038811,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,316,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,450,126.70882,222.36336,429.22868110972405,308,449.8956042069073,370.06000000000006,125.2718677458835,162.04186826533203,162.58186819569178,433.4894101132832,16.406194093624045,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,315,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,500,138.35587,222.36336,454.00310158481966,308,499.8956050235365,370.06000000000006,159.91186813166658,160.62186817621128,179.36186871565872,483.48941092991936,16.406194093617213,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,315,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,550,158.79434,222.36336,477.0695619132749,308,549.92657626357,370.06000000000006,177.23186858203326,158.1528381348134,214.54186954672352,533.1494120331796,16.777164230390493,0.0,318.31000000000006,25.39,26.36,0.0,370.06000000000006,0.0,316,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,300,47.134094,192.39749,305.88901067613926,303,299.9906006949144,326.77000000000004,74.11844763323765,74.50650233288896,151.3656507287878,267.32397535993664,32.66662533497781,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,596,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,350,60.68177,192.39749,352.94584699633674,303,349.9999999999976,326.77000000000004,91.0481517031233,92.21981540851768,166.73203288835668,310.71504659272244,39.28495340727514,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,652,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,400,65.3182,192.39749,397.49816611776873,303,399.9999999999984,326.77000000000004,114.77981617131735,114.299816155088,170.9203676735931,357.1150464709965,42.884953529001905,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,651,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,450,86.255775,192.39749,439.2869057705557,303,449.99999999996487,326.77000000000004,129.95397975034038,134.1820427838229,185.86397746580155,405.0169833398166,44.9830166601483,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,657,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,500,102.11195,192.39749,480.26317935225495,303,499.9999999999983,326.77000000000004,156.5339786618361,156.2939786537193,187.17204268444283,427.0850470758827,72.91495292411554,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,658,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,550,138.34503,192.39749,517.8537239405406,303,549.9999999999991,326.77000000000004,156.5339786617633,156.53788215567113,236.9281391825646,472.1950479271485,77.80495207285053,0.0,263.14,35.6,28.03,0.0,326.77000000000004,0.0,660,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,300,235.71977,220.87614,759.5107616721829,309,299.9999841464221,443.0,0.0,0.0,299.9999841464221,274.4626210508163,25.537363095605723,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,33,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,350,271.12564,220.87614,887.7406760493478,309,349.9999906483466,443.0,0.0,0.0,349.9999906483466,321.61262755252005,28.38736309582658,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,39,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,400,304.62637,220.87614,1015.4010487950571,309,399.9999835206665,443.0,0.0,0.0,399.9999835206665,352.68771169428896,47.31227182637761,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,47,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,450,344.1483,220.87614,1139.999414627756,309,449.9999537699789,443.0,0.2721779979013758,0.0,449.7277757720775,426.08260933821623,23.917344431762576,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,49,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,500,378.1344,220.87614,1264.7420177693796,309,499.9265290422121,443.0,0.0,0.0,499.9265290422121,452.61425721583464,47.31227182637758,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,54,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,550,416.36136,220.87614,1397.415681872942,309,549.9048072045587,443.0,0.0,0.0,549.9048072045587,493.13008101290535,56.77472619165312,0.0,368.84999999999997,56.529999999999994,17.62,0.0,443.0,0.0,59,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,300,155.27602,189.07526,522.320390203583,304,299.9883016321623,355.98,0.0,1.6767601773004952,298.31154145486175,258.72259866791325,41.26570296424895,0.0,306.54,34.54,14.9,0.0,355.98,0.0,106,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,350,182.94896,189.07526,608.2699455331655,304,349.94238516820127,355.98,0.0,0.0,349.94238516820127,304.0483018674534,45.89408330074783,0.0,306.54,34.54,14.9,0.0,355.98,0.0,122,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,400,210.54028,189.07526,688.5051723203026,304,399.9380880136399,355.98,0.0,0.2783800743432663,399.65970793929665,354.04400471289205,45.894083300747944,0.0,306.54,34.54,14.9,0.0,355.98,0.0,137,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,450,253.04712,189.07526,763.5787036775728,304,449.99999999999966,355.98,0.0,0.0,449.99999999999966,404.10591669925174,45.89408330074791,0.0,306.54,34.54,14.9,0.0,355.98,0.0,137,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,500,284.61826,189.07526,838.5427836679701,304,499.9999893982741,355.98,0.0,1.8551402791375486,498.14484911913655,453.5375259962905,46.462463401983634,0.0,306.54,34.54,14.9,0.0,355.98,0.0,140,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,550,322.68292,189.07526,914.0053698762499,304,549.9999981227977,355.98,0.0,1.203531526827725,548.7964665959701,504.10591482205086,45.89408330074706,0.0,306.54,34.54,14.9,0.0,355.98,0.0,140,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,300,167.75337,193.11932,271.06179169406533,310,299.65665398986476,355.0,48.40252799308654,50.21444156617946,201.0396844305988,281.61517317565125,18.04148081421345,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,108,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,350,187.6833,193.11932,305.61753967263866,310,350.00000000000006,355.0,71.82635588847931,49.73204515092665,228.44159896059418,304.55660465579297,45.44339534420722,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,111,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,400,213.93874,193.11932,340.3727400504852,310,399.8904850902017,355.0,89.81444306459318,46.59061441999366,263.4854276056148,297.7913467786745,102.09913831152723,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,110,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,450,222.61642,193.11932,374.66222433401066,310,449.90431283931287,355.0,89.81444306459312,89.81444306459312,270.27542671012657,302.19134609130106,147.71296674801187,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,112,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,500,235.55746,193.11932,408.68602437079534,310,499.9877096930636,355.0,95.25018378387193,115.05018453307892,289.68734137611284,309.05091430045246,190.9367953926113,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,119,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,550,253.70749,193.11932,442.50753756685606,310,549.9999999999999,355.0,118.24864564403555,116.86209810617152,314.8892562497927,331.6612900773948,218.33870992260503,0.0,307.62,30.819999999999993,16.560000000000002,0.0,355.0,0.0,122,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,300,273.09186,207.37494,603.6671906659069,323,299.99998209935904,362.77,0.0,0.0,299.99998209935904,272.45467279188495,27.54530930747417,0.0,303.69,37.0,22.08,0.0,362.77,0.0,24,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,350,308.6748,207.37494,695.9488589304375,323,349.9998588987608,362.77,0.0,0.0,349.9998588987608,322.45454959128665,27.545309307474177,0.0,303.69,37.0,22.08,0.0,362.77,0.0,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,400,335.96213,207.37494,788.9810083361656,323,399.6949433854369,362.77,0.0,0.0,399.6949433854369,359.9369797242778,39.75796366115913,0.0,303.69,37.0,22.08,0.0,362.77,0.0,32,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,450,369.63284,207.37494,881.6276288420069,323,449.7955599075373,362.77,0.0,0.0,449.7955599075373,410.0375962463782,39.75796366115913,0.0,303.69,37.0,22.08,0.0,362.77,0.0,36,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,500,408.8614,207.37494,973.1294699932436,323,499.9999999999982,362.77,0.0,0.0,499.9999999999982,460.2420363388391,39.757963661159124,0.0,303.69,37.0,22.08,0.0,362.77,0.0,41,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,550,440.27402,207.37494,1065.4485220408085,323,549.9999886739226,362.77,0.0,0.0,549.9999886739226,510.24202501276346,39.75796366115914,0.0,303.69,37.0,22.08,0.0,362.77,0.0,45,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,300,327.57983,174.3934,718.8245058743448,285,299.9712808860516,347.52,0.0,0.0,299.9712808860516,204.20489644123901,95.76638444481254,0.0,294.57,34.55,18.4,0.0,347.52,0.0,20,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,350,347.01404,174.3934,833.1188986551633,285,350.0,347.52,0.0,0.0,350.0,262.4836108051514,87.51638919484863,0.0,294.57,34.55,18.4,0.0,347.52,0.0,25,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,400,396.8051,174.3934,949.2934664886275,285,400.00000000000006,347.52,0.0,0.0,400.00000000000006,306.98361029696383,93.01638970303621,0.0,294.57,34.55,18.4,0.0,347.52,0.0,27,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,450,443.05618,174.3934,1063.9648863578568,285,449.9999632400212,347.52,0.0,0.0,449.9999632400212,361.73357920153137,88.26638403848986,0.0,294.57,34.55,18.4,0.0,347.52,0.0,32,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,500,474.52167,174.3934,1179.6648555929405,285,499.92617754328376,347.52,0.0,0.0,499.92617754328376,406.9097928012183,93.01638474206545,0.0,294.57,34.55,18.4,0.0,347.52,0.0,34,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,550,519.70776,174.3934,1294.3362875355128,285,549.9999383025006,347.52,0.0,0.0,549.9999383025006,462.9835538854933,87.01638441700734,0.0,294.57,34.55,18.4,0.0,347.52,0.0,39,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,300,106.04004,128.63017,297.46085694326143,218,299.9999999999985,227.73,68.16369590900463,118.64510109246402,113.19120299852986,277.27662764117395,22.723372358824577,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,169,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,350,124.790085,128.63017,331.20549273503093,218,349.97762632862987,227.73,90.99551572475997,128.7733414296207,130.20876917424914,321.80047082609013,28.177155502539716,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,197,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,400,146.26294,128.63017,363.172947641439,218,400.0000000941717,227.73,101.88586607001326,130.22023290636417,167.89390111779426,366.9307349101705,33.06926518400117,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,215,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,450,166.18806,128.63017,393.0385272098074,218,449.91437130038696,227.73,101.79064787659394,130.22023290636287,217.90349051743016,409.24964986828667,40.66472143210028,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,227,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,500,181.94745,128.63017,422.65146823385794,218,499.88950252879147,227.73,102.97753946597656,130.22023290636412,266.6917301564508,458.0378895073094,41.85161302148208,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,235,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-11,550,211.90817,128.63017,449.65476340564965,218,549.9999822651309,227.73,100.60375628720922,130.22023290635778,319.17599307156394,503.8814776893146,46.11850457581635,0.0,186.05,29.160000000000004,12.52,0.0,227.73,0.0,254,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,300,201.07059,106.50841,285.36008940748053,242,299.9999999999875,240.51999999999995,0.0,0.0,299.9999999999875,272.95871488835434,27.04128511163318,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,41,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,350,234.69952,106.50841,325.1422013428037,242,349.99999896529584,240.51999999999995,0.0,12.080422764954347,337.91957620034157,310.87830793639625,39.12169102889973,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,48,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,400,273.29327,106.50841,364.8550802897189,242,399.95409691470115,240.51999999999995,0.0,12.08042276495435,387.87367414974676,360.8324058858014,39.12169102889982,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,57,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,450,321.38416,106.50841,404.6174186841943,242,449.99999999999983,240.51999999999995,0.0,0.0,449.99999999999983,411.81830869683284,38.18169130316696,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,67,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,500,354.3908,106.50841,444.37777491624763,242,499.9999984949922,240.51999999999995,0.0,12.080422764954347,487.91957573003776,454.9883072735075,45.01169122148467,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,74,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-12,550,398.32004,106.50841,484.16335271509155,242,549.9999953790077,240.51999999999995,0.0,12.080422764954308,537.9195726140537,495.1270358101983,54.87295956880969,0.0,172.15999999999997,47.64,20.720000000000002,0.0,240.51999999999995,0.0,87,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-13,300,201.06012,225.3746,294.6694325828784,325,299.7135770353511,450.57,0.0,0.0,299.7135770353511,267.8120683414105,31.901508693940617,0.0,389.7,38.379999999999995,22.490000000000002,0.0,450.57,0.0,99,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-13,350,236.34541,225.3746,344.4622498534404,325,349.99999999999955,450.57,0.0,0.0,349.99999999999955,312.2982169980696,37.701783001929854,0.0,389.7,38.379999999999995,22.490000000000002,0.0,450.57,0.0,116,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-13,400,254.82532,225.3746,390.1698205454318,325,399.87824036468777,450.57,0.0,0.0,399.87824036468777,353.4760459007756,46.40219446391218,0.0,389.7,38.379999999999995,22.490000000000002,0.0,450.57,0.0,133,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-13,450,284.7092,225.3746,434.955225940386,325,449.99988612788127,450.57,0.0,0.0,449.99988612788127,403.5976916639677,46.402194463913624,0.0,389.7,38.379999999999995,22.490000000000002,0.0,450.57,0.0,145,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-13,500,308.58328,225.3746,479.10765782133535,325,499.98139406177165,450.57,0.0,0.0,499.98139406177165,447.778925289869,52.202468771902545,0.0,389.7,38.379999999999995,22.490000000000002,0.0,450.57,0.0,156,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-13,550,341.03616,225.3746,522.3059647011354,325,549.7213917327933,450.57,0.0,0.0,549.7213917327933,486.9589234100923,62.762468322701146,0.0,389.7,38.379999999999995,22.490000000000002,0.0,450.57,0.0,156,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-14,300,168.61884,237.32195,346.7004311625844,353,300.0000000000002,524.29,0.0,0.0,300.0000000000002,271.57679362881834,28.42320637118183,0.0,473.74000000000007,32.760000000000005,17.79,0.0,524.29,0.0,155,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-14,350,197.84406,237.32195,400.5856200080176,353,349.83544295110005,524.29,0.0,0.0,349.83544295110005,325.7637244507145,24.07171850038552,0.0,473.74000000000007,32.760000000000005,17.79,0.0,524.29,0.0,176,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-14,400,232.40085,237.32195,453.6489562002451,353,399.9610775254132,524.29,0.0,0.0,399.9610775254132,369.86631656072524,30.09476096468793,0.0,473.74000000000007,32.760000000000005,17.79,0.0,524.29,0.0,191,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-14,450,263.31192,237.32195,504.2068514724329,353,449.9097544867118,524.29,0.0,0.0,449.9097544867118,417.694993645909,32.21476084080277,0.0,473.74000000000007,32.760000000000005,17.79,0.0,524.29,0.0,207,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-14,500,283.87848,237.32195,551.1990760411916,353,500.0000000000116,524.29,0.0,11.153042144493664,488.846957855518,466.619154702429,33.38084529758261,0.0,473.74000000000007,32.760000000000005,17.79,0.0,524.29,0.0,265,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-14,550,300.3001,237.32195,595.9104227167365,353,549.9999999999986,524.29,0.0,62.1282532069879,487.87174679301063,505.4661125579225,44.53388744207611,0.0,473.74000000000007,32.760000000000005,17.79,0.0,524.29,0.0,269,39,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
