Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. CPC,competition_x_is_exact,competition_x_is_phrase,competition_x_is_broad,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,Conv. value,Clicks,EPC
Phrase match,B,Friday,0,11,0,73,20.0,23.333333333333332,25.0,0.0,-4.000000000000008,87.0,3.9,10.31,0.64,0.0,87.0,0.0,-0.9168682,-0.15324393,-0.16508907,0.24090193,-0.02150854,-0.019097993,-0.1491514,0.028950708,0.044597924,0.15709953,0.0,1,0.0
Broad match,A,Thursday,0,1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,1,0.0
Phrase match,USA,Thursday,0,10,0,102,30.0,26.666666666666668,15.0,0.0,7.1428571428571415,93.0,5.68,15.38,1.06,0.0,93.0,0.0,-0.76816547,-0.47438452,0.05192475,-0.3144966,0.1662755,0.153312,0.1432114,-0.07168552,0.07891435,-0.015774392,0.0,1,0.0
Phrase match,B,Monday,0,11,0,84,40.0,30.0,30.0,100.0,1.9999999999999911,87.0,3.22,10.38,0.45,0.0,87.0,0.0,-0.8903785,-0.04550422,0.13202338,0.32216498,0.12422718,-0.0062851524,-0.16079961,-0.07734003,0.05587347,0.18303889,0.0,1,0.0
Exact match,USA,Friday,0,7,0,66,880.0,2233.3333333333335,2516.6666666666665,-20.833333333333336,-242.85714285714258,80.0,4.81,13.33,3.02,80.0,0.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,1,0.0
Phrase match,USA,Wednesday,0,11,0,89,40.0,16.666666666666668,15.0,0.0,3.9999999999999982,93.0,4.99,16.57,4.35,0.0,93.0,0.0,-0.83855397,-0.40188023,-0.13383867,-0.15183413,0.12438992,0.23500898,0.0454201,-0.066574685,0.0064583346,0.13082132,0.0,1,0.0
Broad match,B,Friday,0,12,0,66,50.0,70.0,62.0,28.57142857142857,10.000000000000005,67.0,5.0,13.97,0.54,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,3,0.0
Broad match,USA,Saturday,1,12,0,58,10.0,10.0,8.0,0.0,1.0000000000000007,33.0,0.0,0.0,3.67,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,4,0.0
Exact match,USA,Thursday,0,12,0,60,90.0,163.33333333333334,202.0,23.52941176470588,-19.000000000000007,80.0,6.34,22.72,3.92,80.0,0.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,3,0.0
Broad match,B,Friday,0,12,0,59,70.0,76.66666666666667,73.33333333333333,-22.22222222222222,3.9999999999999973,80.0,5.35,22.88,0.82,0.0,0.0,80.0,-0.79635614,-0.20052645,0.22827151,-0.18871479,-0.37047443,-0.20789817,0.0048540086,-0.09808453,-0.21631148,0.031261045,200.0,1,200.0
Broad match,B,Wednesday,0,7,0,68,260.0,396.6666666666667,360.0,-18.75,18.857142857142858,69.0,3.04,8.98,0.42,0.0,0.0,69.0,-0.59123814,0.00013018493,-0.11539691,0.10774664,-0.23324749,0.16835502,-0.37715843,-0.55640596,0.16104145,-0.2549378,0.0,5,0.0
Phrase match,A,Monday,0,2,0,7,320.0,596.6666666666666,1678.3333333333333,22.916666666666664,-282.57142857142856,64.0,2.34,6.2,3.09,0.0,64.0,0.0,-0.92618227,0.36755332,-0.013600151,-0.0022537243,-0.028163558,0.0038094432,-0.0038611386,0.03587499,0.05433628,-0.042882755,0.0,1,0.0
Phrase match,USA,Tuesday,0,1,0,20,50.0,73.33333333333333,73.33333333333333,-36.36363636363637,-2.2857142857142883,83.0,3.31,10.89,1.58,0.0,83.0,0.0,-0.9218775,-0.04307479,-0.007580599,0.20589176,-0.09563553,-0.019251116,0.04165325,0.024863197,0.05209049,0.3020828,0.0,1,0.0
Broad match,A,Wednesday,0,10,0,131,40.0,53.333333333333336,55.0,-20.0,-2.5714285714285685,74.0,5.23,13.36,4.56,0.0,0.0,74.0,-0.9360575,-0.28900886,0.012257553,-0.03460842,-0.03703551,0.05852468,0.15109919,-0.098983996,0.03121973,0.022849655,0.0,11,0.0
Phrase match,USA,Thursday,0,1,0,32,40.0,53.333333333333336,53.333333333333336,-20.0,-0.5714285714285706,87.0,3.22,10.38,2.22,0.0,87.0,0.0,-0.8903785,-0.04550422,0.13202338,0.32216498,0.12422718,-0.0062851524,-0.16079961,-0.07734003,0.05587347,0.18303889,600.0,41,14.634146341463415
Exact match,A,Monday,0,1,0,35,10.0,13.333333333333334,11.666666666666666,-50.0,0.8571428571428571,90.0,3.6,6.53,1.1,90.0,0.0,0.0,-0.8688908,0.44558,-0.0020137937,-0.052572474,-0.08118785,-0.021364272,-0.06743565,0.07082298,0.15962946,0.040327173,0.0,1,0.0
Exact match,USA,Thursday,0,11,0,88,40.0,30.0,30.0,100.0,1.9999999999999911,87.0,3.22,10.38,8.45,87.0,0.0,0.0,-0.8903785,-0.04550422,0.13202338,0.32216498,0.12422718,-0.0062851524,-0.16079961,-0.07734003,0.05587347,0.18303889,0.0,1,0.0
Phrase match,A,Tuesday,0,2,0,216,10.0,10.0,10.0,0.0,0.0,51.0,4.64,14.89,3.71,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,1,0.0
Phrase match,A,Tuesday,0,3,0,209,2400.0,2566.6666666666665,2083.3333333333335,0.0,305.71428571428555,85.0,4.18,13.29,12.51,0.0,85.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Exact match,USA,Tuesday,0,4,0,174,2400.0,2900.0,2300.0,0.0,325.71428571428555,85.0,4.18,13.29,15.25,85.0,0.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Broad match,USA,Monday,0,12,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,11,0.0
Broad match,B,Wednesday,0,7,0,61,260.0,396.6666666666667,360.0,-18.75,18.857142857142858,69.0,3.04,8.98,0.36,0.0,0.0,69.0,-0.59123814,0.00013018493,-0.11539691,0.10774664,-0.23324749,0.16835502,-0.37715843,-0.55640596,0.16104145,-0.2549378,0.0,3,0.0
Broad match,B,Friday,0,2,0,3,50.0,73.33333333333333,65.0,125.0,5.428571428571422,67.0,5.0,13.97,0.58,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,1,0.0
Exact match,B,Thursday,0,6,1,102,1000.0,906.6666666666666,770.0,0.0,86.28571428571425,59.0,4.15,12.75,0.98,59.0,0.0,0.0,-0.88609064,-0.12263939,-0.115055405,0.17972717,-0.13889998,0.16334452,-0.16914833,-0.27014324,0.019028625,-0.079612225,0.0,1,0.0
Exact match,A,Thursday,0,9,0,25,880.0,1200.0,1033.3333333333333,0.0,58.28571428571427,84.0,2.8,8.32,0.91,84.0,0.0,0.0,-0.9142036,-0.19395994,-0.12651962,0.0009201052,-0.28519648,-0.068121724,0.09499706,0.09174237,0.060365137,0.05950286,0.0,1,0.0
Broad match,B,Thursday,0,12,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,4,0.0
Broad match,B,Sunday,1,12,0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,25,0.0
Broad match,B,Monday,0,2,0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,3,0.0
Exact match,USA,Friday,0,11,0,94,10.0,20.0,17.5,-33.33333333333333,4.999999999999998,94.0,6.24,20.12,6.02,94.0,0.0,0.0,-0.8660836,0.35686338,0.06701868,-0.20440228,-0.27387127,0.015276083,0.01996831,0.0058584586,0.0002780766,0.024572898,0.0,1,0.0
Exact match,C,Saturday,1,2,0,9,110.0,213.33333333333334,196.66666666666666,27.27272727272727,2.857142857142855,86.0,4.88,20.92,0.47,86.0,0.0,0.0,-0.8766873,0.3356876,0.074343055,-0.20200188,-0.2608235,0.0025626617,0.03181466,0.052949816,-0.02063194,0.0111612575,0.0,2,0.0
Phrase match,B,Friday,0,2,0,3,20.0,46.666666666666664,60.0,133.33333333333331,-10.285714285714285,86.0,5.75,24.38,0.64,0.0,86.0,0.0,-0.9414623,-0.031081704,-0.16633704,0.13914293,-0.031953376,0.16299175,0.05054728,-0.16436535,-0.014260511,0.091061816,0.0,2,0.0
Exact match,A,Saturday,1,11,0,86,2400.0,2133.3333333333335,2075.0,0.0,229.99999999999946,83.0,6.68,24.85,7.79,83.0,0.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,1,0.0
Broad match,USA,Thursday,0,10,0,102,880.0,2066.6666666666665,2150.0,26.31578947368421,-42.85714285714278,80.0,4.81,13.33,2.34,0.0,0.0,80.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,2,0.0
Exact match,A,Friday,0,8,0,45,9900.0,9900.0,9900.0,0.0,0.0,71.0,3.57,11.25,5.12,71.0,0.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,1550.0,1,1550.0
Broad match,A,Monday,0,11,0,98,50.0,43.333333333333336,56.666666666666664,-40.0,-6.857142857142855,67.0,5.0,13.97,0.49,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,4,0.0
Phrase match,USA,Thursday,0,12,0,60,20.0,53.333333333333336,42.0,-42.857142857142854,7.000000000000001,90.0,8.11,22.64,18.78,0.0,90.0,0.0,-0.8272438,-0.15815695,0.15157194,0.35835797,-0.09962784,0.15897425,0.22992074,0.030366067,0.17625953,-0.13859276,0.0,1,0.0
Phrase match,A,Sunday,1,2,0,218,9900.0,7700.0,6950.0,50.0,642.8571428571424,71.0,3.57,11.25,5.37,0.0,71.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,0.0,3,0.0
Exact match,B,Thursday,0,8,0,53,50.0,36.666666666666664,31.666666666666668,25.0,3.7142857142857126,92.0,6.62,30.09,0.71,92.0,0.0,0.0,-0.798748,-0.44620466,0.054916356,-0.36944106,-0.036471285,-0.0901068,-0.09518444,0.057799112,0.03915082,-0.0041851564,0.0,2,0.0
Exact match,USA,Monday,0,12,0,56,9900.0,6600.0,6360.0,0.0,120.00000000000006,71.0,3.57,11.25,8.31,71.0,0.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,0.0,1,0.0
Exact match,USA,Friday,0,12,0,66,10.0,10.0,10.0,0.0,-3.24316903706033e-16,86.0,4.55,15.63,17.73,86.0,0.0,0.0,-0.78928554,-0.33190972,-0.2584117,0.1032865,-0.012204392,-0.08133945,-0.13554873,0.28572005,-0.2537302,-0.13515252,0.0,1,0.0
Broad match,B,Sunday,1,12,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,1,0.0
Broad match,A,Sunday,1,12,0,50,50.0,43.333333333333336,56.666666666666664,66.66666666666666,-9.142857142857146,67.0,5.0,13.97,0.7,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,2,0.0
Exact match,USA,Thursday,0,11,0,88,90.0,56.666666666666664,60.0,-28.57142857142857,-4.000000000000022,70.0,4.17,29.75,5.14,70.0,0.0,0.0,-0.7588807,-0.010428435,-0.035718568,0.08418732,0.042163167,-0.5910384,-0.02361037,0.121862516,0.21701756,0.044937864,0.0,2,0.0
Exact match,B,Wednesday,0,8,0,54,10.0,10.0,11.666666666666666,0.0,-1.4285714285714284,94.0,6.24,20.12,1.02,94.0,0.0,0.0,-0.8660836,0.35686338,0.06701868,-0.20440228,-0.27387127,0.015276083,0.01996831,0.0058584586,0.0002780766,0.024572898,0.0,1,0.0
Exact match,C,Tuesday,0,11,0,83,390.0,213.33333333333334,202.5,23.809523809523807,30.99999999999996,64.0,3.28,9.96,1.21,64.0,0.0,0.0,-0.8252271,-0.179447,0.31325668,0.19647859,-0.10511518,-0.046305705,-0.32943323,-0.13362247,-0.008690132,-0.10205529,0.0,1,0.0
Phrase match,USA,Saturday,1,11,0,79,10.0,16.666666666666668,17.5,100.0,-1.0000000000000038,73.0,5.02,13.76,10.16,0.0,73.0,0.0,-0.879975,0.4060335,-0.06545654,-0.066850945,-0.00091690064,0.18243067,-0.021246016,0.107610635,-0.04720193,-0.066977,0.0,1,0.0
Broad match,USA,Monday,0,7,0,63,5400.0,5400.0,5600.0,0.0,-171.4285714285715,89.0,5.19,16.3,5.77,0.0,0.0,89.0,-0.7963368,-0.44453418,0.043374814,-0.25883612,0.24113286,0.07960428,0.023953455,-0.12451668,0.11344792,0.07700051,0.0,27,0.0
Exact match,USA,Monday,0,11,1,91,880.0,10666.666666666666,9650.0,-75.67567567567568,1419.999999999998,80.0,4.81,13.33,5.87,80.0,0.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,2,0.0
Phrase match,C,Wednesday,0,11,0,75,8100.0,6700.0,6675.0,-18.51851851851852,269.99999999999835,85.0,4.18,13.54,1.06,0.0,85.0,0.0,-0.73328626,-0.51195157,0.011241888,-0.2472338,0.28622937,0.0771871,-0.19041793,0.10554664,0.060216464,0.005970414,0.0,1,0.0
Exact match,USA,Sunday,1,1,0,22,90.0,163.33333333333334,186.66666666666666,-47.61904761904761,-23.99999999999999,80.0,6.34,22.72,6.21,80.0,0.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,1,0.0
Phrase match,USA,Thursday,0,11,0,81,8100.0,6700.0,6675.0,-18.51851851851852,269.99999999999835,85.0,4.18,13.54,7.79,0.0,85.0,0.0,-0.73328626,-0.51195157,0.011241888,-0.2472338,0.28622937,0.0771871,-0.19041793,0.10554664,0.060216464,0.005970414,0.0,1,0.0
Phrase match,USA,Sunday,1,11,0,78,2400.0,770.0,902.5,-18.055555555555554,-241.00000000000043,89.0,4.82,14.67,10.87,0.0,89.0,0.0,-0.8563575,-0.36090052,-0.20641176,-0.08721848,0.088751145,0.2568922,0.05794692,-0.044441033,-0.052496135,0.06504335,0.0,1,0.0
Phrase match,USA,Wednesday,0,12,0,61,8100.0,6700.0,6420.0,-18.181818181818183,-119.99999999999973,85.0,4.18,13.54,13.85,0.0,85.0,0.0,-0.77187246,-0.4979816,-0.0072373496,-0.21164195,0.24711579,0.040689487,-0.17922606,0.08048019,0.09761124,0.02310076,0.0,1,0.0
Exact match,USA,Sunday,1,6,0,106,8100.0,9900.0,10416.666666666666,0.0,-368.57142857142827,78.0,3.74,13.2,10.22,78.0,0.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,2,0.0
Exact match,USA,Saturday,1,11,0,79,110.0,353.3333333333333,412.5,-45.83333333333333,-83.0000000000002,79.0,4.99,14.73,12.56,79.0,0.0,0.0,-0.893217,0.3638952,-0.12087004,-0.052072998,0.020220913,0.20312375,-0.01893877,0.047493756,-0.08916215,-0.013785926,0.0,1,0.0
Broad match,B,Monday,0,12,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,1,0.0
Phrase match,USA,Tuesday,0,1,0,13,2400.0,770.0,888.3333333333334,38.88888888888889,-70.57142857142856,89.0,4.82,14.67,3.27,0.0,89.0,0.0,-0.8563575,-0.36090052,-0.20641176,-0.08721848,0.088751145,0.2568922,0.05794692,-0.044441033,-0.052496135,0.06504335,0.0,2,0.0
Broad match,A,Monday,0,12,0,70,70.0,76.66666666666667,73.33333333333333,-22.22222222222222,3.9999999999999973,80.0,5.35,22.88,0.73,0.0,0.0,80.0,-0.79635614,-0.20052645,0.22827151,-0.18871479,-0.37047443,-0.20789817,0.0048540086,-0.09808453,-0.21631148,0.031261045,400.0,16,25.0
Broad match,C,Thursday,0,1,0,39,50.0,43.333333333333336,36.666666666666664,25.0,3.9999999999999996,88.0,5.96,15.94,0.2,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,1,0.0
Broad match,USA,Friday,0,12,0,52,20.0,10.0,10.0,0.0,-3.24316903706033e-16,35.0,3.81,14.11,4.28,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,4,0.0
Phrase match,USA,Sunday,1,12,0,50,40.0,30.0,30.0,-25.0,1.0000000000000036,87.0,3.22,10.38,3.7,0.0,87.0,0.0,-0.8903785,-0.04550422,0.13202338,0.32216498,0.12422718,-0.0062851524,-0.16079961,-0.07734003,0.05587347,0.18303889,0.0,3,0.0
Phrase match,USA,Friday,0,11,0,80,30.0,13.333333333333334,12.5,100.0,2.999999999999997,91.0,2.51,8.21,6.95,0.0,91.0,0.0,-0.79678077,-0.040187974,0.021727238,0.25105634,0.02267791,-0.0891232,-0.30759495,0.41735896,-0.14964335,-0.019247122,0.0,1,0.0
Exact match,USA,Friday,0,1,0,31,10.0,13.333333333333334,11.666666666666666,-50.0,0.8571428571428571,90.0,3.6,6.53,6.73,90.0,0.0,0.0,-0.8688908,0.44558,-0.0020137937,-0.052572474,-0.08118785,-0.021364272,-0.06743565,0.07082298,0.15962946,0.040327173,0.0,2,0.0
Broad match,A,Tuesday,0,12,0,69,50.0,70.0,62.0,28.57142857142857,10.000000000000005,67.0,5.0,13.97,2.09,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,3,0.0
Broad match,USA,Friday,0,10,0,108,20.0,36.666666666666664,30.0,-40.0,4.0,35.0,3.81,14.11,0.94,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,2,0.0
Phrase match,B,Monday,0,11,0,77,10.0,10.0,13.333333333333334,0.0,-1.7142857142857142,51.0,4.64,14.89,0.44,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,3,0.0
Broad match,A,Friday,0,2,0,3,50.0,66.66666666666667,50.0,120.0,13.142857142857139,88.0,5.96,15.94,1.74,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,2,0.0
Exact match,USA,Saturday,1,7,0,72,40.0,63.333333333333336,56.666666666666664,-44.44444444444444,3.4285714285714293,77.0,3.18,7.74,5.06,77.0,0.0,0.0,-0.8888701,0.3962387,-0.018568953,-0.043382164,-0.08931684,-0.04570466,-0.05931695,0.11126278,0.15375637,0.032749835,0.0,1,0.0
Phrase match,USA,Tuesday,0,12,0,55,10.0,10.0,14.0,0.0,-4.000000000000001,82.0,3.56,8.1,4.3,0.0,82.0,0.0,-0.9098524,-0.08736232,-0.24007365,0.18144785,-0.108687215,-0.11417202,-0.16513698,0.09253205,0.05104275,0.10340128,0.0,2,0.0
Phrase match,B,Saturday,1,1,0,30,10.0,6.666666666666667,8.333333333333334,100.0,-0.8571428571428571,97.0,5.27,12.02,0.61,0.0,97.0,0.0,-0.8419911,0.09405592,0.016696027,-0.35377502,0.36511332,0.031028645,0.053654745,-0.12667674,-0.001717742,-0.05974572,233.33,3,77.77666666666667
Phrase match,USA,Tuesday,0,2,0,216,390.0,373.3333333333333,293.3333333333333,50.0,55.4285714285714,64.0,3.28,9.96,5.32,0.0,64.0,0.0,-0.8353515,-0.16264278,0.30412558,0.23974691,-0.08978405,-0.045111,-0.31561497,-0.10023321,0.023535898,-0.07385607,0.0,1,0.0
Phrase match,USA,Monday,0,2,0,7,880.0,4133.333333333333,7400.0,-18.181818181818183,-1668.5714285714284,80.0,4.81,13.33,13.3,0.0,80.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,5,0.0
Broad match,A,Thursday,0,1,1,39,50.0,43.333333333333336,56.666666666666664,66.66666666666666,-9.142857142857146,67.0,5.0,13.97,0.63,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,1,0.0
Exact match,B,Saturday,1,12,0,44,10.0,23.333333333333332,22.0,0.0,0.9999999999999997,74.0,8.2,18.93,0.78,74.0,0.0,0.0,-0.73928726,-0.4312187,0.012242813,-0.27417773,0.3643264,0.19331484,-0.10628197,0.046073414,0.03445167,0.08643849,0.0,1,0.0
Phrase match,USA,Wednesday,0,1,1,40,8100.0,12266.666666666666,24150.0,-33.108108108108105,-6237.142857142855,78.0,3.74,13.2,3.62,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,4,0.0
Exact match,USA,Tuesday,0,12,0,69,110.0,273.3333333333333,208.0,50.0,71.00000000000003,86.0,4.88,20.92,12.78,86.0,0.0,0.0,-0.8766873,0.3356876,0.074343055,-0.20200188,-0.2608235,0.0025626617,0.03181466,0.052949816,-0.02063194,0.0111612575,0.0,2,0.0
Phrase match,B,Wednesday,0,11,0,96,880.0,880.0,880.0,0.0,-2.734567689471782e-13,80.0,8.52,38.89,1.31,0.0,80.0,0.0,-0.71138155,-0.12080967,-0.07350798,0.16755264,0.2895131,-0.5852683,0.058681145,-0.06629053,0.096470945,-0.048605677,0.0,1,0.0
Exact match,C,Thursday,0,11,0,81,880.0,10666.666666666666,9650.0,-75.67567567567568,1419.999999999998,80.0,4.81,13.33,0.33,80.0,0.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,1,0.0
Phrase match,B,Friday,0,11,0,73,10.0,16.666666666666668,15.0,0.0,3.9999999999999982,88.0,4.34,11.78,0.98,0.0,88.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,4,0.0
Broad match,C,Thursday,0,11,0,81,10.0,6.666666666666667,7.5,0.0,0.999999999999998,33.0,0.0,0.0,0.31,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,5,0.0
Phrase match,B,Thursday,0,12,0,46,8100.0,22466.666666666668,27000.0,22.31404958677686,-6640.000000000002,78.0,3.74,13.2,0.36,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,4,0.0
Phrase match,USA,Friday,0,11,0,87,10.0,16.666666666666668,17.5,100.0,-1.0000000000000038,73.0,5.02,13.76,4.12,0.0,73.0,0.0,-0.88978976,0.41435167,0.027568012,-0.06489064,-0.02416335,0.11569404,-0.026069894,0.12300158,0.041085877,0.012250421,0.0,1,0.0
Phrase match,A,Friday,0,3,0,199,10.0,23.333333333333332,21.666666666666668,-33.33333333333333,0.8571428571428559,88.0,4.34,11.78,1.75,0.0,88.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,2,0.0
Broad match,A,Sunday,1,2,0,8,50.0,66.66666666666667,50.0,120.0,13.142857142857139,88.0,5.96,15.94,1.96,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,2,0.0
Broad match,A,Tuesday,0,12,0,48,20.0,10.0,10.0,0.0,-3.24316903706033e-16,35.0,3.81,14.11,1.61,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,3,0.0
Exact match,USA,Sunday,1,8,0,29,1000.0,1200.0,1100.0,0.0,68.57142857142851,86.0,6.94,27.32,6.52,86.0,0.0,0.0,-0.69448775,-0.40947643,0.11777996,-0.5325896,-0.157003,-0.041977003,0.16000663,-0.0043378505,-0.006221352,0.020500919,0.0,2,0.0
Exact match,A,Wednesday,0,6,0,96,880.0,2400.0,2933.3333333333335,0.0,-388.5714285714283,80.0,4.81,13.33,4.56,80.0,0.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,2,0.0
Exact match,USA,Sunday,1,1,0,36,880.0,4733.333333333333,7900.0,0.0,-794.2857142857144,80.0,4.81,13.33,11.01,80.0,0.0,0.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,2,0.0
