Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
engineering manager course,0.632792,-0.38187876,0.025478238,0.08989466,0.24505855,0.059100904,-0.08161828,-0.045916237,-0.11630749,0.1685579,0.2943047,0.10088312,-0.065338574,0.16206855,0.059379622,-0.08033598,-0.023534717,-0.1372829,-0.04948837,0.12676747,0.1489673,0.019649813,0.14420015,-0.039615624,0.018202292,-0.09842323,-0.06674173,-0.031296644,-0.06474695,0.06293608,-0.041000392,0.11771924,-0.051927254,0.11614965,-0.012494089,-0.05339903,0.08292847,0.056544784,0.09976686,0.029731162,0.049290586,0.1029191,0.013842887,0.0443792,0.014228045,-0.07265031,-0.08083825,-0.020058842,-0.05761711,0.020442089
systems thinking certification,0.7995155,0.23138963,-0.16382731,-0.33838308,-0.3098008,-0.06628248,0.038212314,-0.050877858,-0.01456045,0.0046762275,-0.06309129,-0.017922446,-0.14426716,0.03980061,-0.00022922704,0.000519011,-0.033536386,-0.021223512,-0.08810101,-0.028561756,-0.026258994,0.0068452633,-0.07542589,0.03840059,-0.017065587,0.038034227,0.021430673,-0.0018080279,-0.03333273,0.016417127,-0.002333332,-0.057192616,-0.0040391083,0.03361428,-0.010369055,0.031029573,-0.035388995,-0.012580336,0.018918289,0.0025938388,0.004441759,0.04488172,0.041871566,-0.02084989,0.00026197627,-0.013830818,0.015564529,-0.021584667,-0.021205027,0.008149741
best course on system design,0.75728506,0.09801088,0.25759292,-0.07520483,0.17073956,0.22390257,-0.20749438,0.041510597,-0.022382548,0.10265428,-0.12573804,0.26589522,-0.06295631,-0.012986021,0.004370659,-0.08720526,-0.14026168,0.17769241,-0.009644113,-0.02507824,0.07585428,-0.026205074,0.043828327,0.10247746,0.020044027,-0.048456296,0.020559393,0.0895655,0.085238695,-0.04829842,0.024596915,0.027895683,0.018617691,0.0058198962,-0.035755277,0.003168494,-0.03269512,0.045872156,-0.010773094,0.012050372,-0.07766687,0.06566092,-0.0007609917,0.028838176,0.0076634553,0.034838397,-0.010145661,0.027461126,0.009836014,-0.0047337613
technical project management courses,0.7029713,-0.4302878,-0.1446248,0.2638572,0.08650867,0.20776702,0.02660493,0.059928354,-0.07647983,0.13951935,-0.021325659,0.070152126,-0.07336051,0.13480917,0.022300558,0.023822146,0.16284114,-0.08596028,-0.06122712,-0.05279472,-0.071807995,0.013143497,-0.1063652,0.09287064,0.062189944,-0.027441371,0.0018712188,0.066737846,0.08814188,0.08216239,0.115879126,0.0025424866,-0.04743011,-0.03294474,-0.04652852,-0.014269158,-0.043103807,0.018474268,0.0013861387,0.0047015813,0.035340607,-0.04812912,0.02275982,0.00064687076,0.02122397,-0.012296238,0.048243333,0.00812843,-0.03395264,0.031387907
mit project management,0.60243595,-0.3892538,0.04613027,0.406958,-0.15204036,0.15931703,0.23605953,0.16729182,-0.12853576,0.046118814,0.25413415,-0.0719718,0.15038183,-0.0939011,-0.050578635,0.011507691,-0.045074604,0.09253713,-0.008579509,-0.043796528,-0.045412336,0.023868049,0.038441125,0.022787256,0.020404307,0.10376467,0.12844023,-0.015103683,-0.009904905,-0.04268928,-0.011919164,-0.04763071,0.03798934,0.0124024125,0.01975811,0.061683506,-0.014644394,-0.03453794,0.003687027,-0.025549645,0.0033885788,-0.0018281562,0.033339858,-0.024864456,0.028630793,0.00024797075,0.00010606706,0.036902525,0.031847466,-0.028351618
systems thinking coursera,0.8726794,0.369167,-0.12667301,-0.033596177,0.012385308,0.020117788,-0.066619866,0.05901216,-0.043097246,-0.07780261,-0.043031026,0.034112293,-0.012659272,0.012784009,0.008018669,0.024340512,0.010730978,0.024222549,-0.10504942,0.0441375,0.029401178,0.1259626,-0.06108705,-0.018967984,-0.027140372,-0.011394861,0.03518954,0.002318726,-0.0036399502,0.020043042,0.02163173,0.046768352,0.0058550034,0.033531945,0.021712968,0.07179563,0.010882364,0.011793878,0.023088232,0.043898866,0.035802793,-0.008925418,-0.0526916,0.003529537,-0.010095274,0.0708515,-0.051861763,-0.00012083319,-0.046330247,-0.03588163
sysml,0.36591977,0.10432359,0.12684616,0.025835054,-0.0021561075,-0.03197106,0.047592036,0.04601167,0.061474107,-0.21952735,0.08043302,0.21047467,-0.035034116,-0.13369846,-0.06481762,0.25919133,0.04579027,0.25275442,-0.114697956,-0.13174096,-0.15646167,-0.20360418,-0.017562307,-0.27118668,0.21397044,-0.22403559,0.15092497,-0.1938797,0.13419421,0.3006025,-0.11497569,0.122448124,-0.15371585,-0.00678537,0.07898107,0.04058028,0.039126426,0.094270125,-0.12461777,-0.027502174,-0.035722166,-0.0953485,0.16069335,-0.057054967,0.009238654,0.021706153,0.021845004,-0.04843511,-0.08650387,-0.045315795
best system design course,0.76454526,0.05775236,0.21167402,-0.12255334,0.15963261,0.26672775,-0.21088602,0.07800647,-0.04248096,0.1289137,-0.096637875,0.25624338,-0.0922876,-0.020139812,-0.006118829,-0.065454625,-0.14139462,0.1735538,-0.033688437,-0.048955113,0.050009117,-0.048774093,-0.0051319906,0.07320892,0.05739739,-0.06801841,-0.031883862,0.072576664,0.021327792,-0.034250718,9.779644e-05,0.047413442,0.02419372,-0.03000845,-0.015156725,-0.0029866777,-0.006642347,0.012808276,-0.028516915,0.04836664,-0.051999737,0.034833148,0.0028951934,0.020544045,-0.017592149,0.05035676,-0.0030397654,0.05599069,0.02799602,0.016147876
mit system dynamics course,0.6499697,0.2081547,0.23895387,-0.016223367,0.3734344,0.12970579,0.32054538,0.22346318,0.15680386,0.13253799,0.24220689,-0.0036483079,0.02687756,0.014306509,0.059574924,-0.07505707,0.06713831,0.0008867135,0.070223175,-0.05700895,-0.0055830283,0.029329836,-0.053989023,0.062260572,-0.08285578,0.059492867,0.06516943,-0.009341602,0.004522315,-0.01480739,-0.044388175,0.0122222705,0.017047854,0.052670464,-0.032127954,-0.07233905,-0.024714975,0.0022505592,0.000672287,-0.031009195,-0.036562998,0.027257089,-0.035081107,0.02765059,-0.046681024,0.024184396,0.027947534,0.012591219,-0.012747759,-0.025026312
system dynamics course online,0.6971041,0.25443974,0.20365222,-0.07345947,0.4100959,0.0829975,0.20119935,0.16725214,0.19935264,0.0542457,-0.14222613,-0.01701712,-0.10398976,0.10908367,-0.029417852,-0.032425206,0.06050998,-0.029551396,0.13226514,0.015244495,0.016187282,-0.006524165,-0.07225141,0.011213045,-0.07308291,0.027531266,0.036965262,-0.047810517,0.050844982,-0.051167436,-0.047083024,0.031332467,0.012189338,0.08599946,0.023687335,-0.010964097,-0.040576126,0.008983697,0.048965298,-0.050970476,-0.085339785,0.019514719,-0.02832176,0.0086946925,0.0047116904,-0.0062930044,0.006210713,-0.021358848,0.00855496,-0.029959213
open university systems thinking,0.63877463,0.24798778,-0.17646518,-0.059743922,-0.1369545,0.0410356,-0.032174233,0.11365019,-0.13636757,-0.031716898,0.016765648,-0.1352695,0.14147788,-0.024206089,-0.027961522,-0.15860029,-0.018769225,-0.07148225,-0.036014404,0.10157721,0.15714331,0.10578263,-0.03287714,0.19358248,-0.20761406,-0.010796973,-0.10811127,-0.12267989,-0.09660065,0.13716033,-0.17240705,-0.030962318,0.0487109,-0.03060454,-0.0646458,0.08695228,-0.05070334,0.21257252,-0.059000157,0.014337935,-0.13564664,-0.0768827,0.13042171,-0.18015991,0.062708266,0.02593932,-0.08380593,-0.031559877,0.057034858,0.014041479
mit system dynamics group,0.3617209,0.25504607,0.31838992,0.055461343,0.22384053,0.016361032,0.4524829,0.24256724,0.23943174,0.046725105,0.36442733,-0.09925805,0.07423742,-0.043959025,0.12175206,0.051181033,0.1521813,0.13167858,0.13129044,-0.053535994,0.005076415,-0.059939116,-0.11695145,-0.040544692,-0.05964465,-0.011706058,-0.01532738,-0.067902416,-0.062263224,-0.01898496,-0.0088127665,0.049135715,-0.052889332,-0.004221881,-0.03156147,-0.08585418,0.03874443,0.09525742,-0.056304615,-0.017629433,-0.04368377,-0.016112523,-1.5185789e-06,0.072303146,-0.1378758,0.011124934,-0.006365964,-0.04405472,-0.003864467,0.10038906
how to develop problem solving skills in the workplace,0.45820546,0.022901855,-0.26219794,0.23701915,-0.03834804,-0.25630128,-0.0095536625,-0.28178886,0.18189304,0.40612635,-0.061192397,-0.18850704,-0.21897429,-0.23347653,0.049256355,-0.11574342,-0.068486355,0.1649633,0.075116456,-0.029305136,-0.09482697,-0.08619773,0.016859852,-0.0616628,-0.15585695,0.010987795,0.025089646,0.03375116,0.008270565,0.03090307,0.04291142,0.16271965,-0.0073315804,-0.0057369587,0.00494346,0.05882869,0.099722184,-0.008018681,0.12339849,0.022785649,-0.04287722,0.055543512,0.016824871,-0.08245527,-0.0037615388,-0.05949589,0.0073740967,0.024553793,0.024170928,-0.04229499
mit xpro systems thinking,0.6514054,0.26321948,0.12208234,0.0070069022,-0.17738706,0.03466585,-0.046399716,-0.013584349,-0.067910425,-0.03286278,0.16855446,0.042256925,0.087801546,-0.029036073,-0.2512367,-0.039835457,0.0440091,0.09710682,-0.018898256,0.21762405,0.15637243,-0.00031536105,-0.17770636,-0.05735904,-0.13384116,-0.0756302,-0.15042368,0.31010824,0.17626624,0.063421056,-0.0046699923,-0.023590773,-0.013345,0.07285892,0.114842564,-0.09238512,0.048118997,-0.03782539,-0.03554761,0.0931911,-0.023273304,0.01795671,0.0051846947,-0.01969586,-0.022334557,-0.046546478,0.054929003,-0.052888874,0.0043769656,0.009702072
ai project management courses,0.6793024,-0.36095506,-0.20656626,0.3154978,0.12281395,0.23604867,-0.035495963,0.007802398,0.074419744,-0.024554605,-0.0051371977,-0.08517304,-0.04803268,0.0027518827,0.012639406,0.011835385,0.02712912,0.007333185,-0.052573875,-0.12965484,0.025646051,0.029865615,-0.106280476,-0.074867524,0.08360839,0.14330146,-0.08459352,0.07001208,0.022051744,0.06948814,0.05911747,-0.0017315955,-0.008312845,-0.034900814,0.0019028257,-0.030921463,-0.05671254,-0.042770226,-0.017796962,-0.07649441,0.13076568,-0.026521109,-0.18439211,-0.03362141,0.07828437,0.0020892199,-0.10076519,0.0033672855,-0.07132324,-0.05386518
critical thinking certification,0.57432896,-0.014062144,-0.5579436,-0.25111535,-0.14044362,-0.0049933204,0.03308677,-0.11630707,0.17929846,0.08135399,0.0521958,0.20472865,0.13539645,0.2542214,0.022437133,0.061976362,0.019463604,0.018187841,0.005895109,0.04700241,-0.14073804,-0.09636366,0.007940699,-0.033562172,-0.055531695,0.112346284,-0.10805372,-0.018309902,-0.036062855,-0.048486155,-0.012333025,-0.080236934,-0.0061117667,0.06096766,-0.061033353,-0.0037055924,0.025960224,-0.06409697,-0.0038512964,-0.016077705,-0.014852291,-0.00194742,0.024116443,-0.043132182,0.01528033,0.02083264,0.04636643,-0.025553942,2.7632044e-05,0.025050428
system design mit,0.6980461,0.1164975,0.44262943,-0.023130588,-0.09839036,0.15159905,0.016017914,0.094273195,-0.16905838,0.1715685,0.28118077,0.06485039,0.044649452,-0.1130113,-0.09629412,-0.0089727,-0.09774654,0.17292763,0.002327384,0.017333455,-0.13097818,-0.03523504,0.0023983987,0.08528589,0.042699285,0.008514038,0.017966272,-0.008218539,-0.011761177,-0.10997892,-0.0070273387,-0.0004622109,0.053757574,-0.031070745,-0.011406444,0.043209136,-0.015235289,-0.047960512,-0.039878614,-0.0098703485,-0.017993541,-0.015993934,0.004662993,-0.038565475,0.009114291,0.0326871,0.038806215,0.015679877,-0.01684234,-0.011685859
enterprise application architecture,0.41567072,-0.017931651,0.43275672,0.0025379437,-0.2554625,0.026079288,-0.15741135,-0.17847101,-0.06612185,-0.16091195,-0.03639342,-0.21087141,0.30079377,-0.12723213,0.05381249,0.02595131,0.20018397,-0.032502238,0.13398004,-0.09725171,-0.20552148,-0.09196599,0.12039557,0.048498984,-0.069483355,-0.024152078,-0.027375545,0.121296205,0.084602065,0.12595485,-0.14682597,0.053513534,0.12893814,0.09820216,-0.013399328,-0.09101525,-0.041170932,0.067025915,0.03154093,-0.1295998,-0.020967264,0.048161857,-0.14474085,-0.01389135,0.14944693,-0.023749564,-0.1070861,0.05067592,-0.07870315,0.024686087
lean manufacturing online course,0.46835253,-0.2596062,0.023552243,-0.14307229,0.4335949,-0.07275071,-0.048541266,0.099507466,0.0011304367,0.01378591,-0.20263903,-0.16073504,0.13455757,0.033088602,-0.26249298,-0.06959852,0.019835044,0.010921118,0.051439248,0.28161877,-0.026871309,-0.21061572,-0.04756183,-0.029203707,0.102384716,0.111283086,0.19195798,-0.058729075,-0.12206659,0.040368762,0.07865772,-0.025806874,0.025066737,0.0059021744,0.12688635,-0.0016686461,0.027335888,-0.056050695,-0.06337598,-0.024744414,-0.040776987,-0.080251135,-0.1016352,-0.15712206,-0.08918274,-0.08528059,-0.060808737,0.14381117,-0.03427933,-0.0154667385
system dynamics tools,0.5015814,0.3254698,0.46029776,0.09558182,0.14687043,-0.0474792,0.30373433,0.091557294,0.23379153,-0.028637042,-0.049253438,0.041415002,-0.16703613,0.2232358,-0.060070485,0.03689073,0.062111832,0.016871778,0.122214556,-0.15680124,0.04366626,-0.1585933,-0.0031998071,0.021214725,0.01510271,-0.04361933,-0.0077784513,0.07191767,-0.023662694,0.01173461,-0.11191854,0.06083546,0.044953715,0.010542557,-0.016874349,0.055448692,-0.0056384895,-0.00038786707,0.025324835,-0.05039479,-0.017431324,-0.06288658,-0.09990683,-0.13627668,-0.06901479,-0.020748697,0.06030454,0.07014697,0.05682262,0.02686058
complex systems mit,0.6164866,0.21814571,0.23726706,0.11080602,0.06563396,0.062320057,0.21350732,0.110361785,0.12403633,0.21505322,0.29423055,-0.10823539,0.19722776,-0.22557041,-0.008469785,0.26388136,0.06550606,0.11158192,-0.08137903,0.008219149,0.0066111432,0.021386985,-0.068416476,0.016651304,0.078443944,0.053484645,-0.13899557,-0.05791225,0.048326984,-0.08211126,0.040005647,-0.033441864,-0.039444864,-0.02139211,-0.019540524,0.026747735,0.04691475,-0.10483227,0.0518574,0.049743395,0.023771886,-0.10018715,-0.033925816,0.027215058,0.00017802276,-0.032706104,-0.08670748,-0.05461642,0.013321721,0.01839379
system dynamics modeling examples,0.4713638,0.37389323,0.43148467,0.12671112,0.22087492,-0.015256264,0.30679038,0.072065316,0.29008225,-0.07616031,-0.039677702,-0.026811123,-0.06275946,0.16899092,0.12252924,-0.12853543,-0.062407143,-0.12891848,0.028659511,-0.09455736,-0.08767634,-0.05671477,0.04305058,0.05545273,-0.031673178,-0.025573652,-0.028882416,0.021303477,0.011020262,0.08149444,-0.031744078,0.07518963,0.03764238,-0.018867524,-0.008004592,-0.07052229,-0.08573606,-0.018166991,-0.04524321,0.13296674,0.10152419,-0.033620883,0.015489289,-0.07705573,0.016699784,-0.07415669,0.030484065,-0.07722002,0.02053854,-0.06145513
how to train problem solving skills,0.4540519,-0.025450792,-0.33613473,0.24695578,0.08133098,-0.1839717,-0.08376553,-0.34894186,0.25370497,0.30888852,0.05712808,-0.14910586,-0.36852783,-0.15194619,-0.06825977,-0.049450148,-0.059726734,0.15271468,0.062750526,-0.041035507,-0.10105545,0.06528812,0.020017691,-0.04066848,-0.093257144,0.030797644,0.014951114,0.06299842,0.024443597,0.020265194,0.014355569,0.100076176,0.039706197,-0.09159586,-0.010271043,0.013521825,0.037678838,0.044582374,0.06566936,-0.014152757,-0.008174587,-0.0015022301,-0.008458995,0.03582944,0.011507049,0.0066368,-0.054534085,-0.020017844,-0.011816717,0.03607331
architecture software courses online,0.6229545,-0.18863183,0.03475075,-0.123199925,0.19914679,0.46572536,-0.25633433,-0.061009135,0.11122368,-0.025370631,-0.080203265,-0.3628291,0.12993528,0.06744657,-0.08867841,-0.01624224,0.0021594227,-0.039152168,-0.007802078,0.0491577,0.020973688,-0.09191499,-0.07836694,-0.0076184743,0.035448626,-0.022947876,0.029819435,-0.048593283,-0.048603617,-0.05001301,-0.009534608,0.024107555,0.011578675,-0.03230439,0.019958982,0.050197124,0.041167207,-0.0086996835,-0.07773937,0.017750433,0.05966192,-0.015932824,0.016531423,-0.0026685437,0.026460424,0.002262633,0.061434936,-0.044064164,0.00025305548,0.030120987
learn software architecture,0.59621507,-0.0483947,0.23791532,0.060230907,-0.002142082,0.3471253,-0.36640927,-0.27802905,0.15322956,-0.112796985,0.11398827,-0.2928362,0.04450703,0.03387456,0.03459706,0.050735302,-0.021508146,-0.007940826,0.09882627,-0.08500238,0.05505631,-0.04056884,0.06702821,-0.049803965,-0.020110894,-0.0070736096,0.053053256,-0.031394586,0.085576475,0.00012522191,0.07138599,-0.09136713,0.059323385,-0.01123853,-0.036609348,0.10661173,-0.007610223,-0.039469406,-0.114567935,0.01734405,0.048502445,0.06947911,0.013795377,-0.05056846,-0.02090342,0.08919379,0.037671786,-0.026921092,0.03986914,0.02029689
learn system architecture,0.6277967,0.22068408,0.3638783,-0.0005647118,0.03350326,0.25530067,-0.3203707,-0.23647228,0.12695858,-0.15342684,0.0920375,-0.13503656,-0.08403283,0.017166443,0.01596923,0.1306288,-0.026055174,0.08227668,0.07153243,-0.009342231,0.078856796,0.0043418733,0.15337053,-0.06661039,-0.006550116,0.027226008,0.02540316,-0.03263623,0.14405964,-0.06251165,0.0876091,-0.049138054,0.029831264,0.0002496275,-0.010015925,0.09627074,-0.046131738,-0.0021267685,-0.033264235,-0.046140715,0.0016567248,-0.014346824,0.03660901,-0.000930431,0.014007706,0.036491554,0.040021826,-0.035711188,0.0032254201,0.056386847
certificate course on business management,0.5951966,-0.45662752,-0.045328625,-0.37365854,0.026333991,0.009522103,0.101262555,0.11515321,0.05725705,0.077404425,-0.05563887,0.0035784268,0.06427524,-0.14330597,0.19063574,-0.034622133,0.003464106,-0.09621809,0.14862871,-0.08155355,-0.020331165,0.1726445,0.18721536,0.06483042,-0.016517485,-0.18863584,0.001395102,0.09543541,0.033569317,0.05140964,0.04469471,-0.06435332,-0.1033984,0.069259636,-0.012827066,0.011084238,0.070667475,-0.03558784,0.03435994,0.007679726,0.00025036032,0.003119412,0.010384031,-0.016654398,0.009881124,-0.09039247,-0.027037237,-0.03106867,-0.008294755,0.024681626
systems thinking short course,0.8552063,0.4105796,-0.18196672,-0.01694876,0.030080225,0.0031794207,-0.07362981,0.06871671,-0.07859163,-0.00073419785,-0.058112483,0.048644133,-0.03875883,-0.04384136,0.026124673,0.03395256,-0.0028466906,-0.06698548,-0.05407553,-0.03226367,-0.030273933,0.06463311,-0.015806159,-0.048323497,-0.020185387,0.017840175,0.045327585,0.016914181,0.01180608,0.012640592,-0.013955408,-0.030975629,-0.024462309,0.03793013,0.029644337,0.039250888,-0.010146904,-0.0019276851,0.03826074,0.022025032,0.024622401,0.020914286,0.03461437,0.010503077,-0.044368755,0.020128563,-0.007249124,0.053815287,-0.024719305,-0.054334596
systems thinking professional certificate mit,0.7695441,0.14143005,-0.13557538,-0.33394656,-0.28456113,0.074986935,0.14673968,0.14134353,-0.051495347,0.13111264,0.1768778,-0.07279713,-0.0034602876,-0.089662075,-0.08542617,-0.0114873415,0.021388046,-0.0054173055,-0.021573538,-0.04616267,-0.07873206,0.019518625,0.0970719,0.09648203,-0.01703173,-0.02175331,-0.0084285075,0.043986645,0.04422898,-0.008977847,-0.024470156,0.041994482,0.028679734,-0.054489944,0.00086524384,-0.007038773,0.045032557,-0.021380669,-0.061539184,0.01894204,0.048727565,0.008525906,0.02993307,-0.015806725,0.025635151,0.062002536,0.037806835,0.026514739,-0.039764073,-0.0061437916
systems thinking process improvement,0.67442834,0.4251464,-0.19905148,0.06411902,-0.23442702,-0.18193477,-0.011268135,0.0028188345,-0.13367327,-0.004189786,-0.06515878,-0.04833701,-0.025087148,-0.061302964,-0.0121815195,0.13749479,-0.08684828,-0.07145785,0.1185859,0.05262004,-0.08174345,-0.14772455,0.07599393,0.012546515,0.03152692,0.0095673045,0.12322815,0.019003177,-0.1953396,0.09782898,0.107481524,0.023593972,0.08625097,0.01716108,0.03896462,-0.027625406,0.05935093,0.067487545,0.053876165,-0.023692494,0.009333981,0.011773781,-0.020240698,0.093123235,-0.07233645,0.033724036,-0.00530196,0.01587182,0.081223466,-0.008208128
how to learn to think strategically,0.40934357,0.16458671,-0.48703703,0.16574058,0.006771769,-0.17454615,-0.109617844,-0.13324028,0.19376414,-0.14399639,0.16805609,-0.11555743,-0.012399502,0.01698085,0.1303779,-0.113236666,-0.12622237,0.08315137,0.16953239,0.037704878,0.21216379,-0.039319966,0.09194478,0.10781971,0.19545175,-0.085674874,0.0911126,0.03706638,0.14631246,-0.062130313,0.032955207,-0.14698388,-0.0708888,-0.084947,-0.10306815,-0.19519576,-0.08118493,0.008105334,0.09436957,-0.01226581,-0.05386779,-0.03571853,-0.0101993475,-0.061497223,-0.07647031,0.010807848,0.06503521,-0.07059936,-0.0764418,-0.14720036
mit systems thinking course online,0.79149586,0.24542212,-0.20027548,-0.07339994,0.11345118,0.1276551,0.046889305,0.24139848,-0.058579028,0.07394163,0.14181879,-0.17253913,0.103572965,-0.054465607,-0.19007398,-0.062736414,-0.073464364,-0.0014506862,-0.015452748,-0.036478773,-0.1500379,-0.035556857,0.016303765,0.015582583,-0.010406078,0.023419186,0.09408219,-0.019856812,-0.025245253,-0.031984072,-0.03547738,-0.038691785,-0.023544367,-0.009134305,0.0038981694,-0.0040950095,-0.041810762,0.0023827532,0.032639354,-0.029268488,-0.078493394,0.0024641939,0.007979902,0.01733739,0.037981767,-0.026574075,0.04822395,-0.025791489,0.059623875,0.02199044
project management methodologies,0.59099585,-0.31893522,-0.059909776,0.5294991,-0.23683137,0.069591455,0.1728773,-0.03307916,-0.103065446,-0.041573998,-0.23765312,0.009149965,0.070773914,-0.019381052,0.106548876,-0.0224815,0.024067678,0.0536876,-0.09013825,0.008087997,0.02207954,-0.056998532,0.0073454306,-0.053476546,-0.094286524,-0.023634072,0.039176904,0.064433485,-0.06814738,-0.059125375,0.026809417,-0.033568267,0.031798847,-0.046946492,0.04784727,-0.027468631,-0.05514208,0.06637977,0.046912387,-0.02427751,-0.00948064,-0.0629457,-0.016885465,-0.078686796,-0.041470807,-0.007825395,0.020614514,-0.07228337,-0.007256076,0.09510885
mit systems thinking course,0.8219525,0.26433033,-0.17414281,-0.0117714945,0.040230773,0.08866221,0.03906768,0.18234316,-0.10145184,0.09059843,0.28954896,-0.06501882,0.10653104,-0.09724663,-0.039577067,-0.05595423,-0.060586534,0.0032474336,-0.04843668,-0.092241496,-0.106401116,0.037782427,-0.010807272,0.027735522,0.0016659815,0.04998304,0.08654905,0.030200657,-0.03705977,0.011778912,0.0073501114,-0.033904213,-0.014503889,-0.015745819,0.006180186,-0.009227783,-0.029431934,-0.0077109714,0.016299263,0.009194653,-0.02689028,0.004843465,0.004727475,0.019019049,-0.0077689984,-0.0125988545,0.033582114,0.02285358,0.030956628,0.011353486
system thinking course,0.84943825,0.4294356,-0.14523739,0.003017168,0.016858812,-0.0051780604,-0.077333756,0.0012607165,-0.000105423394,-0.10204772,0.017204365,0.11942732,-0.031371336,0.033291105,-0.015620373,0.016739465,-0.013839809,-0.020865154,-0.0381666,-0.0033159156,0.02842983,0.1172883,-0.002178147,-0.010158574,0.0071188756,0.049947053,0.07379265,-0.014777374,0.015440131,0.011747833,0.01412347,0.017158858,-0.027979584,-0.009098852,0.060951475,0.0086122835,-0.02224552,0.010545577,0.052751213,0.006614254,-0.019242665,0.033713587,-0.005047731,-0.0056393067,-0.0019823902,-0.02110086,-0.04018665,0.024276545,-0.030031176,0.00085791375
systems thinking and system dynamics,0.6767029,0.62052935,-0.012976413,0.081488304,-0.075414225,-0.13597064,0.1507624,0.06852952,-0.023801846,-0.05663368,-0.035711322,-0.085210115,-0.021157566,0.070786774,0.12163922,-0.020162364,0.04579017,-0.058277905,0.054237984,0.0125587145,0.114817955,-0.048968572,-0.05302731,-0.030296218,0.013517832,0.025788154,0.051031016,-0.015492674,-0.03849644,-0.0076779495,0.052542962,0.014425386,-0.00203356,0.017578935,-0.060292087,0.02541689,-0.027575653,0.019182239,-0.04201754,0.017300876,0.087042324,-0.014590522,0.01646461,0.007895486,-0.028183658,-0.06382524,0.03385365,-0.020962276,0.062408958,0.057202972
business systems courses,0.7939061,0.016030174,0.06832387,-0.22762407,0.21640664,0.05881083,-0.07607073,0.15286057,-0.15236995,0.047838654,-0.11895463,-0.035565156,-0.06050738,-0.19332713,0.20118277,0.010336873,0.10243384,-0.02454725,-0.053900875,-0.104454905,-0.099408634,0.08516872,0.00721144,0.00080529455,0.0025239836,-0.034050476,-0.14283022,0.08466962,-0.011920218,0.047918893,0.004781742,-0.11856543,-0.04636903,0.0380089,0.010894259,0.027030803,0.058320094,-0.044101167,-0.023806943,-0.035794135,-0.015800375,-0.06491416,0.011206592,-0.023611415,-0.04710707,-0.006580048,0.027897887,-0.04237955,-0.038652916,-0.022889385
system modeling course,0.78007233,0.16842873,0.32274097,0.018891566,0.27615452,0.16134146,0.0027858624,0.06836841,0.09115027,0.008047799,-0.011037809,0.09473445,-0.15988907,0.04629388,0.07532692,-0.022924624,-0.13378409,-0.093437865,-0.10032867,-0.027206352,-0.11496968,0.03727368,0.03516601,0.034725364,-0.082540944,0.026802963,0.03020799,-0.01604971,0.068465315,0.061525125,0.0136665,-0.0040011867,0.070373215,-0.003652456,0.03457814,0.011325328,-0.033688992,-0.045751788,0.019967172,0.10929467,0.04190316,0.0016645379,0.022815159,0.0050627794,0.034653258,-0.0057648066,-0.024845289,0.020320702,-0.043551292,-0.007716652
systems thinking program mit xpro,0.7634973,0.3434425,0.02531278,0.05689029,-0.17391537,-0.017048173,-0.10137919,-0.0085056005,-0.050419096,-0.11136408,0.055216793,0.04173477,0.0028600902,0.011864566,-0.28241348,0.04950414,0.00669146,0.0272255,0.12049691,0.02089542,0.03391047,0.061459765,-0.1558724,-0.09707695,-0.056291673,-0.09478083,-0.07766484,0.15805691,0.030177075,0.08488363,-0.018672533,-0.029804109,-0.012513482,0.03004056,0.08940846,-0.0753241,0.043097008,-0.019386012,0.0091617275,0.12353239,0.054258756,0.054411687,-0.025735699,-0.018674726,-0.031136835,-0.03900153,0.03549324,0.0048880624,0.03465778,-0.03405013
thinking in systems course,0.87506616,0.36229014,-0.18289311,-0.030777616,0.038002495,0.010196828,-0.080441006,0.097013116,-0.09586885,-0.028533222,-0.057394814,0.00647999,-0.05328977,0.010940714,0.012380926,0.02679453,-0.007036253,-0.07062393,-0.036465198,0.013296625,0.0027426581,0.05250994,-0.020168884,0.015618933,-0.03641702,0.036628444,0.06668676,0.051141288,0.059261166,0.017998848,0.005177273,0.035634037,0.0037121186,0.013608242,0.03731245,0.029353073,-0.006194466,0.03794644,0.021444857,0.0151638035,7.7487515e-05,-0.006312096,0.004855957,-0.01745471,-0.0050413054,0.026618566,-0.039295357,-0.010526757,-0.04241704,0.0025260893
