Day,Search keyword,Search keyword match type,Campaign,Clicks,Currency code,Cost
2020-09-07,management skills,Phrase match,Lifetime Campaign - Organizational Strategy  - US (Run 1),2,USD,3.19
2020-09-07,harvard leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.73
2020-09-07,Stanford leadership courses,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),2,USD,2.03
2020-09-07,leadership and management courses Harvard,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,2.56
2020-09-07,business strategy,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),6,USD,9.40
2020-09-07,organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.51
2020-09-07,management training,Exact match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.30
2020-09-07,organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),5,USD,0.38
2020-09-07,organizational strategy examples,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.06
2020-09-07,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.89
2020-09-07,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.12
2020-09-07,online business strategy course,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,1.26
2020-09-07,management training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),6,USD,0.95
2020-09-07,leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.31
2020-09-07,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),3,USD,0.51
2020-09-07,leadership seminars,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.28
2020-09-07,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),3,USD,1.05
2020-09-07,business strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.36
2020-09-07,leadership professional development,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.13
2020-09-07,strategic planning training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.28
2020-09-07,leadership course online,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.63
2020-09-07,corporate strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.07
2020-09-07,online leadership course,Exact match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,1.18
2020-09-07,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),3,USD,4.57
2020-09-07,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),3,USD,4.63
2020-09-07,online leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,1.33
2020-09-07,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),4,USD,5.77
2020-09-07,online business strategy course,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),4,USD,6.36
2020-09-07,management training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),7,USD,7.71
2020-09-07,leadership development,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.47
2020-09-07,leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,1.69
2020-09-07,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),4,USD,3.53
2020-09-07,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,1.28
2020-09-07,executive coaching certification,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.27
2020-09-07,management skills,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),3,USD,1.76
2020-09-07,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,0.93
2020-09-07,business strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,2.14
2020-09-07,executive coaching training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.39
2020-09-07,strategic planning training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,1.87
2020-09-07,soft skills,Phrase match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.43
2020-09-07,management skills,Phrase match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,0.18
2020-09-07,engineering manager training,Phrase match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.14
2020-09-07,organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),9,USD,1.48
2020-09-07,what is organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.31
2020-09-07,organizational strategies,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.10
2020-09-07,types of organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.03
2020-09-07,importance of organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.27
2020-09-07,organizational strategy certificate,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.40
2020-09-07,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),4,USD,2.37
2020-09-07,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,1.60
2020-09-07,online leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.99
2020-09-07,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),7,USD,2.89
2020-09-07,online business strategy course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,1.76
2020-09-07,technical leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.17
2020-09-07,technical leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.06
2020-09-07,management training for engineers,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.23
2020-09-07,management training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),24,USD,11.41
2020-09-07,leadership development,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),7,USD,2.32
2020-09-07,leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),7,USD,2.42
2020-09-07,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),4,USD,0.61
2020-09-07,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,1.55
2020-09-07,executive leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,1.02
2020-09-07,executive coaching certification,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.14
2020-09-07,management skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),7,USD,1.13
2020-09-07,soft skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,0.57
2020-09-07,soft skills training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.44
2020-09-07,team leader training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.10
2020-09-07,team building skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.39
2020-09-07,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,1.93
2020-09-07,business strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,2.23
2020-09-07,executive coaching training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.36
2020-09-07,strategic planning training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.51
2020-09-07,leadership course online,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.32
2020-09-07,leadership courses near me,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.11
2020-09-07,business management short course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.41
2020-09-07,corporate strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.86
2020-09-07,digital leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.91
2020-09-07,strategic management skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.30
2020-09-07,mit leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.37
2020-09-07,management skills,Phrase match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.41
2020-09-07,Stanford leadership courses,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,1.30
2020-09-07,what is organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,3.81
2020-09-07,organizational strategies,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.37
2020-09-07,organizational strategy certificate,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.95
2020-09-07,soft skills training,Exact match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.27
2020-09-07,management skills,Exact match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.50
2020-09-07,leadership skills,Exact match,Lifetime Campaign - Organizational Strategy  - B (Run 1),6,USD,0.74
2020-09-07, +online +leadership +course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,1.07
2020-09-07,harvard leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.59
2020-09-07, +management +training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,1.11
2020-09-07, +leadership +training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.39
2020-09-07, +leadership +development,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.22
2020-09-07, +leadership +certificate,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.16
2020-09-07, +leadership +skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.24
2020-09-07, +leadership +classes,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.56
2020-09-07, +managing +engineers,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.25
2020-09-07,what is system thinking,Exact match,Course - System Thinking - Run 12 - Search - Lead Gen - US,1,USD,1.63
2020-09-07,system engineering,Phrase match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,2,USD,2.58
2020-09-07,system engineering,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,0.49
2020-09-07,system dynamics,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,0.21
2020-09-07,system models,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,2,USD,0.92
2020-09-07,what is system thinking,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,5,USD,3.47
2020-09-07,system thinking training,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,11,USD,11.87
2020-09-07,technical problem solving,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,0.73
2020-09-07,what is system thinking,Exact match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,0.96
2020-09-07,system thinking training,Exact match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,1.13
2020-09-07, +system +engineering,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,1.93
2020-09-07, +system +thinking +training,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,1.27
2020-09-07,project management program,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,0.58
2020-09-07,project management course,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,1.19
2020-09-07,learn product management,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - A/Developed,1,USD,1.01
2020-09-07,system engineering,Phrase match,Course - System Thinking - Run 12 - Search - Lead Gen - US,3,USD,13.37
2020-09-07,system dynamics,Phrase match,Course - System Thinking - Run 12 - Search - Lead Gen - US,2,USD,6.07
2020-09-07,logistics management,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.15
2020-09-07,logistics training,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,2,USD,0.43
2020-09-07,what is system thinking,Exact match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,2,USD,0.48
2020-09-07,system thinking training,Exact match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.29
2020-09-07, +system +engineering,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.14
2020-09-07, +system +engineering +online +course,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.77
2020-09-07,project management training,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.46
2020-09-07,pmp certification,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.26
2020-09-07,project management online course,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.26
2020-09-07,pmp online course,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.32
2020-09-07,product management course,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.28
2020-09-07,product management certification,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.31
2020-09-07,system performance,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.03
2020-09-07,what is system engineering,Broad match,System Thinking Course - xPRO - C - Search Lead Gen - Run 6 - 2T2022,1,USD,0.59
