Day,Keyword,Match type,Region,Avg. CPC,Cost,Conv. value,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,EPC,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
2025-03-15,courses about ai,Phrase match,A,3.61,14.44,0.0,4,Saturday,1,Mar,0,198,High,88.0,4.34,11.78,2.3978952727983707,3.1743440266439973,3.10943323218371,-0.38946476676172326,0.03338269429386204,0.0,-0.8851171,-0.12384692,-0.22107194,0.2145009,-0.04014,0.14270791,0.041794084,0.10957705,-0.12847522,0.047149505,-0.0584436,-0.014901102,0.03275134,-0.04430933,0.024292424,0.053439073,0.05269341,-0.038638104,-0.04604624,0.07422751,0.06492516,0.039486714,-0.0047079115,-0.058767654,-0.022111937,-0.009266881,-0.020595534,0.03650614,-0.039147865,0.08502393,0.001128612,-0.0067613376,-0.026481314,-0.01612596,-0.0372646,-0.003571276,0.040519204,-0.03663355,0.007915304,-0.0011176382,-0.016932538,-0.0051426324,0.025107907,0.027416777,-0.0070793736,0.011462881,0.004283718,-0.010847117,0.029926496,0.034031346
2025-03-16,ai for business,Phrase match,USA,4.93,4.93,0.0,1,Sunday,1,Mar,0,197,Medium,49.0,7.08,28.91,8.999742789830492,9.065254198105771,8.896675809714624,-0.4013005829675613,0.10986336484331026,0.0,-0.6928409,-0.21450388,0.45694032,0.29689834,0.05832151,0.030243041,0.21471412,0.035115756,-0.016112411,-0.028176375,0.020988183,-0.04307596,-0.055772856,-0.1509977,-0.11392002,-0.018752286,0.022261938,-0.09911012,-0.014099747,-0.0079191215,-0.07077201,0.028495934,-0.0929061,0.09069681,0.0551051,0.047082473,0.061850525,-0.10469197,-0.040657956,0.017003207,-0.078217246,0.020736154,-0.05312251,-0.032820232,-0.0031630509,-0.022193585,-0.033487022,-0.055447605,-0.03357925,-0.0063289907,-0.018450473,-0.03182081,-0.009243273,-0.086207576,-0.028024575,-0.011812552,0.02002329,0.0053375824,0.0059524532,0.031029165
2025-03-16,artificial intelligence training,Phrase match,USA,10.06,30.18,0.0,3,Sunday,1,Mar,0,197,High,71.0,3.57,11.25,9.200391041122515,9.065252837977933,8.930114634833352,0.0,0.09266619644199868,0.0,-0.81565666,-0.16258286,-0.04160731,0.14779003,0.10033256,-0.11379872,-0.14809282,0.0038972904,0.13453104,0.110045776,0.07544175,0.18228628,-0.010296427,-0.11484309,0.075192474,-0.07967797,0.09223824,0.039161548,-0.022185655,0.10839128,0.030022293,0.04832012,-0.018291349,0.07387582,-0.12434433,-0.015592449,-0.076733164,-0.114768654,0.123848364,-0.0019021484,-0.1602201,0.051370397,0.029890183,-0.08406015,-0.029549489,0.07418357,-0.0043282104,0.07369276,-0.042350814,0.0066913962,-0.008855894,0.06735436,-0.01939801,0.01822442,-0.077366754,0.0338072,0.010018071,0.030726789,-0.012146059,0.017728869
2025-03-16,ai for enterprise,Phrase match,USA,6.38,6.38,0.0,1,Sunday,1,Mar,0,197,Medium,51.0,9.4,29.22,7.550135342488429,7.909754054821353,7.8077797832325,0.0,0.07659679348186685,0.0,-0.6915008,-0.24603882,0.41987655,0.30044636,0.055078886,-0.058454588,0.13252944,0.010436249,0.03328546,-0.0052313805,0.03718185,-0.051239524,0.0624935,0.016516183,-0.1230055,0.023687689,0.077070825,-0.06391339,0.09600322,0.046051867,-0.06725903,0.015296781,-0.101786576,0.045468993,-0.043082464,0.055962466,-0.024298167,-0.16205576,-0.072639205,0.13562866,-0.058076378,0.027983285,-0.040236216,-0.021053588,-0.0076120906,-0.12096565,0.09991715,0.038010288,-0.023324858,-0.026120739,0.03776161,0.01324025,0.0705454,-0.015946304,-0.025670324,0.0017600569,-0.035988316,-0.050790355,-0.07271608,0.036205783
2025-03-16,artificial intelligence course,Phrase match,USA,12.47,24.94,0.0,2,Sunday,1,Mar,0,197,High,78.0,3.74,13.2,8.999742789830492,9.267527951996732,9.56919319966221,-0.6027072352066973,-0.22412956567954195,0.0,-0.86458623,-0.22411232,-0.2661288,0.09994747,-0.108180135,-0.06979403,-0.116700046,0.12211109,-0.002308895,-0.028107481,0.028648848,-0.054013878,0.0404343,-0.09517273,0.036664587,-0.070931904,-0.043519527,0.12114771,-0.07043023,0.032279707,-0.004376794,0.050444644,-0.055373296,0.06636603,0.0008589304,0.040583674,0.056853075,-0.044260822,0.062001728,-0.018227218,-0.018733414,-0.039513014,-0.0018549141,-0.031651046,0.012536152,-0.022008883,0.049730927,-0.023824863,-0.011708666,-0.00022198563,-0.0031949438,0.035428103,0.008842728,-0.0052569387,-0.011420023,0.004541086,0.03503305,0.015602756,-0.03023662,-0.021837557
2025-03-16,artificial intelligence workshop,Phrase match,USA,16.08,16.08,0.0,1,Sunday,1,Mar,0,197,Medium,56.0,3.01,9.01,6.580639137284949,6.581170926875743,6.4803058675706735,-0.19882311987885082,0.052189473851127516,0.0,-0.70635265,-0.024350213,0.054172896,0.13330041,0.05704596,-0.23877816,-0.21032947,0.045718133,0.1369126,0.21596064,0.22373353,-0.058566254,-0.019145614,-0.04811277,-0.05317764,-0.07380471,0.011617907,0.05860117,-0.07103747,0.015607263,-0.09478735,0.18675686,0.10518714,-0.13870855,0.017828878,0.14735815,0.09543762,-0.076007776,-0.061061613,-0.038879644,0.1758119,0.12204087,0.056694698,-0.15708496,0.10180352,-0.0051374906,0.0854059,-0.014408024,0.015615601,0.005486139,0.023593534,0.004068636,-0.0013781668,0.046837863,-0.13491617,-0.019223254,-0.060867414,-0.0036853189,0.0002952593,0.03522825
2025-03-16,best course for artificial intelligence,Phrase match,USA,8.55,8.55,0.0,1,Sunday,1,Mar,0,197,High,85.0,4.18,13.29,7.783640596221253,7.831918970243746,7.605151341620231,0.0,0.14077623424254962,0.0,-0.8333261,-0.17270082,-0.28507745,0.1614116,-0.05622527,0.056533184,-0.1567297,0.25763565,-0.12752874,-0.028937256,0.087180465,-0.0076591214,-0.06298302,0.03898007,-0.028094886,0.0473935,-0.08400788,-0.03311099,0.0069856984,0.037801147,-0.022239165,-0.07107494,-0.028341996,0.04490195,-0.014841054,-0.02418112,-0.04547515,-0.04339399,0.037319638,-0.014002774,0.009656858,0.0055417893,0.043125488,0.020184046,0.0455709,-0.021135556,-0.029928358,0.020286225,0.020290988,-0.00951736,0.03946767,0.043095335,-0.039125748,-0.026615432,-0.0012444142,-0.00031448717,0.015301958,-0.015197017,-0.025540305,-0.00076317997
2025-03-16,ai learning course,Phrase match,USA,9.4,9.4,0.0,1,Sunday,1,Mar,0,197,High,88.0,4.0,12.65,7.3783837129967145,7.435634256160619,7.062822637061163,0.0,0.20066677625335208,0.0,-0.89900035,-0.11947497,-0.2101085,0.20388095,-0.05439725,0.103296414,0.038204297,-0.0654415,-0.0042313705,0.09986323,-0.0576524,0.013777337,0.04930786,-0.11647158,0.03927046,-0.0143489875,0.039597545,-0.0025584802,-0.048025608,0.09051693,-0.018768944,-0.019887827,-0.04356385,-0.051002584,0.03872377,-0.034687366,0.008447294,-0.075545095,0.02423746,-0.017871793,-0.032038864,0.04352424,0.02830565,0.043384418,0.021471368,-0.002571668,-0.024071062,0.044819962,-0.043022376,-0.0120443525,0.004183711,0.022543527,-0.021882502,0.029806947,0.021725098,-0.009996268,-0.021754947,0.008088947,0.028229114,-0.0049759448
2025-03-16,artificial intelligence summer course,Phrase match,USA,2.46,2.46,0.0,1,Sunday,1,Mar,0,197,High,82.0,3.56,8.1,2.3978952727983707,3.2350325291877033,2.816463900993037,-1.2181574393178924,0.25221398963868824,0.0,-0.83418906,-0.08009744,-0.2201091,0.16636023,-0.099660724,-0.1046809,-0.15138547,0.08517047,0.04637189,0.09479267,0.07567057,-0.08362422,-0.05846631,-0.045942396,0.062323358,-0.105617836,-0.037290186,0.16362946,-0.013533051,-0.031765815,-0.021244677,0.04735208,0.02188003,-0.053688522,-0.0052263793,-0.042229418,0.09825608,-0.03411302,0.023942277,-0.017381324,0.010005988,-0.055303153,-0.0072879405,0.041421175,-0.069253616,-0.01677341,-0.05566839,0.04225874,-0.024181314,-0.070956446,0.021681732,-0.062334586,0.07508863,-0.016588518,-0.14022112,-0.043755375,0.08620399,0.095455036,-0.038039383,-0.08272428
2025-03-16,certification for artificial intelligence,Phrase match,USA,11.4,22.8,0.0,2,Sunday,1,Mar,0,197,High,85.0,4.18,13.54,8.999742789830492,8.99837008754726,8.897361480792322,-0.2006482512920229,0.040482310268488995,0.0,-0.7054561,-0.49252114,0.010815423,-0.23784932,0.27537796,0.07426235,-0.18323167,0.101239905,0.058045577,0.0055833333,0.036495235,0.039206095,-0.1263582,-0.011695988,-0.054986924,-0.0064889207,0.051043883,0.121577755,-0.05218241,0.01609048,0.111548156,0.025267202,-0.011286782,0.033257138,0.022905177,-0.022812746,-0.013324963,-0.028471,-0.071316734,0.0072228075,-0.011060108,-0.020023435,0.034999758,0.009897887,-0.029813085,0.01720793,-0.016608095,-0.015054869,-0.0060587865,-0.036412854,-0.0048789196,0.010177569,-0.007343542,-0.049637824,0.0458962,0.018633984,-0.017146602,0.011405385,0.0079235425,-0.01090771
2025-03-16,online ai and ml courses,Phrase match,USA,5.43,10.86,0.0,2,Sunday,1,Mar,0,197,Medium,51.0,4.64,14.89,2.3978952727983707,2.7432592500272954,2.5705772614128333,1.0360919316867756,0.14801313309811068,0.0,-0.79149777,-0.07619954,-0.3279015,0.13039978,0.12392062,-0.13972135,0.2679576,-0.08036223,-0.13169214,-0.068188645,-0.10668091,0.0669835,-0.08153688,-0.07583848,0.011718704,-0.06972528,0.05764564,-0.05822395,0.023018062,-0.039668407,0.036902145,-0.062231813,-0.0110527435,-0.0245279,0.022847466,0.01743407,-0.07085095,0.026338417,-0.0819026,0.077150926,-0.045696102,-0.05620865,-0.016997587,-0.03719619,-0.010759396,0.011991871,-0.0932423,-0.049423072,0.029804949,-0.06211083,-0.041515842,-0.04355997,-0.04493101,0.05103982,-0.014914354,-0.02759497,-0.04480869,0.07690362,-0.02252918,-0.010456209
2025-03-16,generative ai course,Phrase match,USA,6.47,32.35,0.0,5,Sunday,1,Mar,0,197,High,80.0,4.81,13.33,6.78105762593618,8.12073150889374,8.559002267662686,-0.4053262674276228,-0.3524965054051542,0.0,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718
2025-03-16,course generative ai,Phrase match,USA,7.02,7.02,0.0,1,Sunday,1,Mar,0,197,Medium,50.0,0.0,0.0,2.3978952727983707,2.8289800494150725,2.786119649721184,-0.6466271649250523,-0.014907632438860539,0.0,-0.8510384,0.37292427,-0.0805467,-0.04091203,-0.084249675,0.10038738,-0.017496107,-0.05944438,0.17251007,0.058896396,-0.046608742,0.061210603,-0.022973001,-0.0842555,-0.07228815,-0.10727472,-0.07577762,0.07370382,0.003232613,0.0030251008,-0.028964188,-0.04040116,-0.0020295137,0.0796234,-0.018748505,-0.0066328133,-0.0056587057,-0.0036203826,0.03114667,-0.0017975215,0.009095001,0.038262926,0.008559683,0.068202876,-0.0015376003,-0.024256509,-0.06641102,0.039122418,0.03273372,-0.027819304,-0.026089497,0.0058615906,-0.01154439,-0.0109790545,-0.0065823942,-0.0348922,-0.019179765,-0.042952765,0.04248447,-0.040706698
2025-03-16,course on generative ai,Phrase match,USA,10.57,21.14,0.0,2,Sunday,1,Mar,0,197,High,94.0,6.51,16.04,3.4339872044851463,4.723049866069117,4.608703197179643,-0.19867069479548416,0.019602286095338543,0.0,-0.8570132,0.44188625,0.03641429,-0.05949594,0.006545614,0.06923048,-0.03887665,0.13878189,0.0027362683,-0.004171596,-0.010835059,-0.01169712,0.025600296,-0.056527022,-0.011281009,0.018396802,0.03665226,0.005107062,0.046885576,0.037863363,0.020607246,0.005499092,-0.074308455,0.018961737,0.004545082,0.052012503,0.03445227,0.0552231,-0.0053128037,0.032270502,0.0068107964,-0.029446462,0.038316067,0.04698957,-0.011214268,-0.048342172,-0.0067731435,-0.039032485,-0.009242424,-0.008802616,0.008768743,0.037727643,0.04415139,0.0005504312,-0.0159191,-0.0006268655,0.032739658,-0.01887997,0.042849228,-0.008579883
2025-03-16,courses about ai,Phrase match,USA,7.55,98.14999999999999,0.0,13,Sunday,1,Mar,0,197,High,88.0,4.34,11.78,2.3978952727983707,3.1743440266439973,3.10943323218371,-0.38946476676172326,0.03338269429386204,0.0,-0.8851171,-0.12384692,-0.22107194,0.2145009,-0.04014,0.14270791,0.041794084,0.10957705,-0.12847522,0.047149505,-0.0584436,-0.014901102,0.03275134,-0.04430933,0.024292424,0.053439073,0.05269341,-0.038638104,-0.04604624,0.07422751,0.06492516,0.039486714,-0.0047079115,-0.058767654,-0.022111937,-0.009266881,-0.020595534,0.03650614,-0.039147865,0.08502393,0.001128612,-0.0067613376,-0.026481314,-0.01612596,-0.0372646,-0.003571276,0.040519204,-0.03663355,0.007915304,-0.0011176382,-0.016932538,-0.0051426324,0.025107907,0.027416777,-0.0070793736,0.011462881,0.004283718,-0.010847117,0.029926496,0.034031346
2025-03-16,artificial intelligence certification,Exact match,USA,23.56,23.56,0.0,1,Sunday,1,Mar,0,197,High,85.0,4.18,13.54,8.999742789830492,8.99837008754726,8.897361480792322,-0.2006482512920229,0.040482310268488995,0.0,-0.7444792,-0.48030823,-0.0069805803,-0.20412967,0.2383555,0.03924716,-0.17288543,0.07742886,0.09426024,0.022159595,0.054612465,0.0524311,-0.075999685,-0.046359107,-0.040372573,-0.049447052,0.05566435,0.15009606,-0.060836103,0.009207793,0.06670658,0.05279343,-0.028054662,0.062043384,0.031126305,-0.009273103,0.02542333,-0.022319078,-0.031631794,0.007916389,-0.013342639,-0.008640481,-0.00046411343,-0.009674258,-0.044172212,0.0011734172,0.0041302633,0.0022928473,0.014942767,-0.0059308223,0.017503485,0.029801877,-0.02700634,-0.03941932,0.013489444,-0.013926857,-0.0015628114,0.017329227,0.020550612,0.016837146
2025-03-16,mit artificial intelligence course,Exact match,USA,10.26,10.26,0.0,1,Sunday,1,Mar,0,197,High,80.0,6.34,22.72,4.51085950651685,5.278052453932088,5.172868208847888,-1.2271073797275927,0.10446947582784995,0.0,-0.83090436,-0.21184501,-0.15050258,-0.11202745,-0.33035472,-0.18532336,-0.05041544,0.131774,-0.07829399,-0.018933628,0.048729546,-0.021477073,-0.020959765,-0.01996285,0.10663749,-0.026434816,-0.043276414,0.09844232,-0.120272666,0.021385945,0.0051340177,0.028591476,-0.056610893,-0.019216718,0.026051523,-0.010646032,-0.01496502,-0.039971206,0.0062416177,-0.0020950965,-0.0052666953,-0.03730888,0.006268678,-0.039008565,0.024409648,-0.009104964,0.015659684,0.005875607,-0.025568103,-0.015692433,0.014793593,0.012128045,0.00760099,-0.017660655,0.010663558,0.054906387,0.035288468,0.0054508965,-0.01873821,-0.0031710216
2025-03-16,top artificial intelligence certification,Exact match,USA,2.63,2.63,0.0,1,Sunday,1,Mar,0,197,High,87.0,3.74,14.39,5.771441123130016,6.040734564944851,5.6616752025270936,-0.2059487473003374,0.2540421700207374,0.0,-0.72104466,-0.43471488,0.012511788,-0.19151118,0.23538172,0.055602614,-0.1301192,0.17031266,0.024571083,0.03629692,0.13506423,0.10007277,-0.10656178,0.15485917,-0.09089573,-0.00525178,0.025236167,0.16359363,-0.016974732,-0.11050643,0.06643088,-0.042770386,0.06738493,0.05054902,0.060007766,0.0013430265,0.03017135,0.005233223,0.0036578728,-0.03976133,-0.008922531,-0.019854268,0.0038590103,0.030029155,-0.009784787,-0.00047462797,-0.014538379,-0.030522596,-0.040225063,0.045838933,0.03108584,-0.00079801294,-0.017110003,-0.0060034906,0.037792508,0.0041387123,-0.06942314,-0.039210215,-0.034849297,-0.0035398034
2025-03-16,generative ai course,Exact match,USA,3.96,3.96,0.0,1,Sunday,1,Mar,0,197,High,80.0,4.81,13.33,6.78105762593618,8.12073150889374,8.559002267662686,-0.4053262674276228,-0.3524965054051542,0.0,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718
2025-03-16,generative ai courses,Exact match,USA,7.12,7.12,0.0,1,Sunday,1,Mar,0,197,High,80.0,4.81,13.33,6.78105762593618,8.12073150889374,8.559002267662686,-0.4053262674276228,-0.3524965054051542,0.0,-0.8830245,0.3832556,-0.099619284,-0.045816954,-0.010327749,0.16890034,-0.013655283,-0.015939461,-0.0022390024,-0.002257577,-0.004370145,0.049989767,0.01047354,-0.027436133,0.041323297,-0.016538063,-0.006127705,0.04093107,-0.053647187,-0.03400562,-0.014255004,-0.0030721077,0.056925006,0.03460699,-0.053520307,0.024338199,-0.034350578,-0.017409965,0.021481859,0.052652616,-0.022913331,0.009501436,-0.023938477,-0.034488883,-0.04081403,-0.010333475,0.02302992,-0.024674123,0.0048184125,-0.031381775,0.011474042,0.03246579,-0.0064433226,0.004068131,0.0015992873,-0.023300488,-0.013799715,-0.0035382854,0.0036601725,0.0062019033
2025-03-16,artificial intelligence stanford online,Exact match,USA,4.67,4.67,0.0,1,Sunday,1,Mar,0,197,High,70.0,4.17,29.75,4.51085950651685,3.96935919215665,4.00573478649332,-0.33085424431698973,-0.025141772990114324,0.0,-0.6960116,-0.00956431,-0.032757904,0.077212915,0.03867256,-0.54207575,-0.021671236,0.11165204,0.19915576,0.04132467,-0.0932158,-0.11383983,-0.100048766,0.15806045,-0.070200294,-0.067901425,0.057804853,-0.08327029,-0.005127998,-0.08655159,0.1275189,-0.09143523,-0.021380953,0.015237962,-0.0046639377,0.048892394,-0.059230544,-0.11096856,0.026175886,0.008607644,0.008527594,0.07269102,-0.06498664,-0.012951827,0.055842295,0.0026725442,0.010442475,0.012702593,0.06664456,0.008171931,0.046174623,0.0010954421,-0.025379565,-0.037592813,0.053656217,-0.0161025,0.019979637,-0.015813446,0.06942713,-0.008092771
2025-03-16,courses about ai,Exact match,USA,9.72,9.72,0.0,1,Sunday,1,Mar,0,197,High,88.0,4.34,11.78,2.3978952727983707,3.1743440266439973,3.10943323218371,-0.38946476676172326,0.03338269429386204,0.0,-0.8851171,-0.12384692,-0.22107194,0.2145009,-0.04014,0.14270791,0.041794084,0.10957705,-0.12847522,0.047149505,-0.0584436,-0.014901102,0.03275134,-0.04430933,0.024292424,0.053439073,0.05269341,-0.038638104,-0.04604624,0.07422751,0.06492516,0.039486714,-0.0047079115,-0.058767654,-0.022111937,-0.009266881,-0.020595534,0.03650614,-0.039147865,0.08502393,0.001128612,-0.0067613376,-0.026481314,-0.01612596,-0.0372646,-0.003571276,0.040519204,-0.03663355,0.007915304,-0.0011176382,-0.016932538,-0.0051426324,0.025107907,0.027416777,-0.0070793736,0.011462881,0.004283718,-0.010847117,0.029926496,0.034031346
2025-03-16,generative ai course mit,Exact match,USA,10.04,50.199999999999996,0.0,5,Sunday,1,Mar,0,197,High,94.0,6.24,20.12,2.3978952727983707,2.613437661106721,2.8938908438753597,0.6466271649250523,-0.1295380712431091,0.0,-0.8494011,0.3499896,0.06572585,-0.20046572,-0.26859534,0.014975506,0.019577898,0.0058072736,0.00037276163,0.024169438,0.004547981,0.022062397,-0.036884457,-0.07997086,0.0022135666,-0.011355983,-0.002587163,0.089652225,-0.024190826,-0.010984151,-0.013654408,-0.019222097,0.0064144377,0.023405459,0.0015464677,-0.054936294,-0.046974607,-0.011193651,-0.012377671,-0.04002763,-0.02146906,0.026888493,0.01807351,0.045850895,0.05045836,-0.03224492,-0.015920488,0.003702919,0.032575928,-0.048744492,-0.0049494295,-0.02640733,-0.005850588,0.014415574,0.0028978707,0.024031065,-0.014566384,-0.008509463,0.0017156797,-0.003055732
2025-03-16,ai for business,Phrase match,A,2.52,2.52,0.0,1,Sunday,1,Mar,0,197,Medium,49.0,7.08,28.91,8.999742789830492,9.065254198105771,8.896675809714624,-0.4013005829675613,0.10986336484331026,0.0,-0.6928409,-0.21450388,0.45694032,0.29689834,0.05832151,0.030243041,0.21471412,0.035115756,-0.016112411,-0.028176375,0.020988183,-0.04307596,-0.055772856,-0.1509977,-0.11392002,-0.018752286,0.022261938,-0.09911012,-0.014099747,-0.0079191215,-0.07077201,0.028495934,-0.0929061,0.09069681,0.0551051,0.047082473,0.061850525,-0.10469197,-0.040657956,0.017003207,-0.078217246,0.020736154,-0.05312251,-0.032820232,-0.0031630509,-0.022193585,-0.033487022,-0.055447605,-0.03357925,-0.0063289907,-0.018450473,-0.03182081,-0.009243273,-0.086207576,-0.028024575,-0.011812552,0.02002329,0.0053375824,0.0059524532,0.031029165
2025-03-16,artificial intelligence certification,Phrase match,A,5.99,5.99,0.0,1,Sunday,1,Mar,0,197,High,85.0,4.18,13.54,8.999742789830492,8.99837008754726,8.897361480792322,-0.2006482512920229,0.040482310268488995,0.0,-0.7444792,-0.48030823,-0.0069805803,-0.20412967,0.2383555,0.03924716,-0.17288543,0.07742886,0.09426024,0.022159595,0.054612465,0.0524311,-0.075999685,-0.046359107,-0.040372573,-0.049447052,0.05566435,0.15009606,-0.060836103,0.009207793,0.06670658,0.05279343,-0.028054662,0.062043384,0.031126305,-0.009273103,0.02542333,-0.022319078,-0.031631794,0.007916389,-0.013342639,-0.008640481,-0.00046411343,-0.009674258,-0.044172212,0.0011734172,0.0041302633,0.0022928473,0.014942767,-0.0059308223,0.017503485,0.029801877,-0.02700634,-0.03941932,0.013489444,-0.013926857,-0.0015628114,0.017329227,0.020550612,0.016837146
2025-03-16,ai for enterprise,Phrase match,A,1.14,1.14,0.0,1,Sunday,1,Mar,0,197,Medium,51.0,9.4,29.22,7.550135342488429,7.909754054821353,7.8077797832325,0.0,0.07659679348186685,0.0,-0.6915008,-0.24603882,0.41987655,0.30044636,0.055078886,-0.058454588,0.13252944,0.010436249,0.03328546,-0.0052313805,0.03718185,-0.051239524,0.0624935,0.016516183,-0.1230055,0.023687689,0.077070825,-0.06391339,0.09600322,0.046051867,-0.06725903,0.015296781,-0.101786576,0.045468993,-0.043082464,0.055962466,-0.024298167,-0.16205576,-0.072639205,0.13562866,-0.058076378,0.027983285,-0.040236216,-0.021053588,-0.0076120906,-0.12096565,0.09991715,0.038010288,-0.023324858,-0.026120739,0.03776161,0.01324025,0.0705454,-0.015946304,-0.025670324,0.0017600569,-0.035988316,-0.050790355,-0.07271608,0.036205783
2025-03-16,mit artificial intelligence course,Phrase match,A,11.1,11.1,0.0,1,Sunday,1,Mar,0,197,High,80.0,6.34,22.72,4.51085950651685,5.278052453932088,5.172868208847888,-1.2271073797275927,0.10446947582784995,0.0,-0.83090436,-0.21184501,-0.15050258,-0.11202745,-0.33035472,-0.18532336,-0.05041544,0.131774,-0.07829399,-0.018933628,0.048729546,-0.021477073,-0.020959765,-0.01996285,0.10663749,-0.026434816,-0.043276414,0.09844232,-0.120272666,0.021385945,0.0051340177,0.028591476,-0.056610893,-0.019216718,0.026051523,-0.010646032,-0.01496502,-0.039971206,0.0062416177,-0.0020950965,-0.0052666953,-0.03730888,0.006268678,-0.039008565,0.024409648,-0.009104964,0.015659684,0.005875607,-0.025568103,-0.015692433,0.014793593,0.012128045,0.00760099,-0.017660655,0.010663558,0.054906387,0.035288468,0.0054508965,-0.01873821,-0.0031710216
2025-03-16,certification for artificial intelligence,Phrase match,A,5.94,5.94,0.0,1,Sunday,1,Mar,0,197,High,85.0,4.18,13.54,8.999742789830492,8.99837008754726,8.897361480792322,-0.2006482512920229,0.040482310268488995,0.0,-0.7054561,-0.49252114,0.010815423,-0.23784932,0.27537796,0.07426235,-0.18323167,0.101239905,0.058045577,0.0055833333,0.036495235,0.039206095,-0.1263582,-0.011695988,-0.054986924,-0.0064889207,0.051043883,0.121577755,-0.05218241,0.01609048,0.111548156,0.025267202,-0.011286782,0.033257138,0.022905177,-0.022812746,-0.013324963,-0.028471,-0.071316734,0.0072228075,-0.011060108,-0.020023435,0.034999758,0.009897887,-0.029813085,0.01720793,-0.016608095,-0.015054869,-0.0060587865,-0.036412854,-0.0048789196,0.010177569,-0.007343542,-0.049637824,0.0458962,0.018633984,-0.017146602,0.011405385,0.0079235425,-0.01090771
2025-03-16,bootcamp ai,Phrase match,A,2.45,2.45,0.0,1,Sunday,1,Mar,0,197,High,75.0,4.09,15.71,4.709530201312334,4.643306636380506,4.610194853914591,0.0,0.017028916696755988,0.0,-0.63991594,-0.097476915,0.0685852,0.19689968,0.05435709,-0.12675591,-0.114144556,-0.25327688,-0.022259112,0.31637567,0.03520809,0.23835965,-0.057916153,0.11524772,0.27008513,-0.057881914,-0.20623447,-0.077374294,0.20521516,0.022851693,-0.0567375,0.20852439,-0.033996012,0.012772214,-0.007093988,-0.11064519,0.034595687,0.056306664,-0.017106017,0.06020136,-0.020661436,-0.0004989972,-0.022160333,0.052577518,-0.011574623,-0.11153019,0.014297128,-0.046725567,0.0043319897,-0.04878666,0.017317003,-0.0012482554,-0.0414045,-0.045919098,0.042968143,-0.0032857868,0.02126481,-0.0500462,0.00012952041,-0.0048393193
2025-03-16,courses in generative ai,Phrase match,A,26.11,26.11,0.0,1,Sunday,1,Mar,0,197,High,73.0,5.02,13.76,2.3978952727983707,2.828980049415072,2.8938908438753597,0.0,0.06277268265538531,0.0,-0.86263025,0.3980305,-0.06416782,-0.06553223,-0.0009030377,0.17883533,-0.020802109,0.10551282,-0.046441417,-0.06552175,-0.009432659,0.023840312,0.022969294,-0.057062548,0.057307117,0.002511927,0.02383113,0.0057771825,-0.019821128,-0.012870898,0.016935693,-0.0047358875,0.021278363,0.028827913,-0.051332932,0.033945393,-0.04960184,0.034285862,-0.008420751,0.08159485,0.00019097076,-0.01680775,0.00783676,-0.021168016,-0.045246366,-0.026885066,0.023764856,-0.06933605,0.009987258,-0.011777499,0.0063942545,0.046306416,0.04406068,0.010562289,-0.0052265087,-0.0035672993,-0.0018928486,-0.024406644,0.017141622,-0.007074834
