Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. CPC,Cost,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Conv. value,Clicks,EPC
Phrase match,USA,Saturday,1,Jan,0,16,8.999742789830492,9.401294812985919,9.938229038968233,-0.40205898391467443,-0.28760344945807864,78.0,3.74,13.2,5.65,16.950000000000003,-0.86458623,-0.22411232,-0.2661288,0.09994747,-0.108180135,-0.06979403,-0.116700046,0.12211109,-0.002308895,-0.028107481,0.028648848,-0.054013878,0.0404343,-0.09517273,0.036664587,-0.070931904,-0.043519527,0.12114771,-0.07043023,0.032279707,-0.004376794,0.050444644,-0.055373296,0.06636603,0.0008589304,0.040583674,0.056853075,-0.044260822,0.062001728,-0.018227218,-0.018733414,-0.039513014,-0.0018549141,-0.031651046,0.012536152,-0.022008883,0.049730927,-0.023824863,-0.011708666,-0.00022198563,-0.0031949438,0.035428103,0.008842728,-0.0052569387,-0.011420023,0.004541086,0.03503305,0.015602756,-0.03023662,-0.021837557,0.0,3,0.0
Broad match,C,Monday,0,Jan,0,14,3.9318256327243257,4.162370483420825,4.047098058072575,-0.7972874398125418,0.027905372445556534,67.0,5.0,13.97,0.37,1.1099999999999999,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188,0.0,3,0.0
Exact match,B,Friday,0,Jun,0,94,3.9318256327243257,3.1743440266439973,3.2392548211042844,0.0,-0.033382694293861925,92.0,6.62,30.09,7.92,7.92,-0.7596733,-0.42437595,0.052228108,-0.35136613,-0.034677416,-0.08569722,-0.090578094,0.05486114,0.037298445,-0.0042345887,0.09784634,0.10206737,-0.12343266,0.031784434,0.056651905,-0.0129525205,0.024914714,0.11435335,-0.12232448,-0.009210685,0.035785314,0.040797304,-0.019561784,-0.014380431,0.062713265,-0.064265154,0.0013139755,-0.029359197,-0.06014692,0.017086344,0.0035727387,-0.003403828,-0.022851449,-0.014879403,-0.02602295,-0.018713526,-0.00095941895,0.039328624,0.013142546,-0.017580293,0.018099023,0.035537943,-0.036093313,-0.022687668,0.010603718,0.0044017355,0.011944763,0.015648704,0.026510704,0.047538035,0.0,1,0.0
Phrase match,C,Monday,0,Dec,0,70,3.044522437723423,3.1743440266439973,3.278201297780457,0.38946476676172326,-0.03894647667617225,87.0,3.9,10.31,0.28,0.56,-0.7990784,-0.13355674,-0.14387853,0.20995544,-0.018741155,-0.016642157,-0.13003191,0.025231477,0.038704667,0.13662092,-0.019642496,-0.09048847,0.072722234,-0.07326565,-0.069801785,0.027823325,0.042571057,0.00051933475,-0.047782212,0.06084068,-0.07970456,-0.13190682,-0.10537896,-0.004359649,0.038665447,-0.10508618,0.13817948,0.03750481,-0.090257645,0.1401909,0.041993495,-0.025055885,-0.046483237,0.14113754,-0.029132243,0.011284718,0.079554915,0.057933006,-0.023709027,-0.14142178,0.014659429,0.05801179,0.025088621,-0.012651091,0.024619116,-0.1072873,-0.11610204,0.08675605,-0.13373767,-0.03248778,0.0,2,0.0
Exact match,A,Sunday,1,Dec,0,50,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,80.0,4.81,13.33,9.84,9.84,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718,0.0,1,0.0
Phrase match,USA,Thursday,0,Nov,0,81,6.175867270105761,6.514364763991999,6.4469027861288,0.19882311987885082,0.04605605260843592,56.0,3.13,9.16,1.91,1.91,-0.79977375,-0.12088036,0.054807544,0.059285026,-0.059803966,-0.22729279,0.0060040564,-0.0059697353,0.23494901,0.14866413,-0.10334017,-0.15458424,0.0470272,0.1475341,0.13937394,0.03633905,0.08063432,-0.21360971,0.03402666,-0.019835927,0.09893481,-0.09921404,0.01974322,0.007624452,-0.051269505,-0.013650285,0.037400436,-0.0426669,0.019820608,-0.059000805,0.09090275,0.12128682,0.0033570156,0.004490889,-0.065770224,-0.0034322888,0.0016760643,-0.08347714,-0.013898156,0.014339697,-0.010506264,0.02209188,0.050481327,0.022700569,0.02975921,-0.042237878,0.015539071,-0.0072686714,-0.039197918,-0.02783674,0.0,1,0.0
Broad match,B,Saturday,1,Nov,0,93,2.3978952727983707,1.598596848532247,1.998246060665309,-2.3978952727983707,-0.34255646754262425,97.0,5.27,12.02,0.41,1.23,-0.82491046,0.09214807,0.01635523,-0.34659675,0.3577175,0.030404108,0.052514654,-0.12432469,-0.0016192278,-0.058777813,-0.01864252,0.054475855,-0.074892014,0.036788523,-0.053122472,0.033134103,0.053191364,0.042393066,-0.013584238,-0.02459704,0.038473643,0.0156073235,-0.02659431,-0.017112546,0.05151265,-0.00071317743,0.0018435776,-0.03208812,-0.03859353,-0.0012570671,0.037770655,0.0040595196,0.045872536,0.029371746,-0.010025559,-0.020504808,0.0034053635,-0.02486192,-0.026911927,0.05793031,-0.01217861,-0.0050997613,0.022655537,-0.031142438,0.02488265,-0.02197773,-0.002327398,0.0026680753,0.006270807,0.010431825,0.0,3,0.0
Phrase match,C,Sunday,1,Nov,0,78,5.968707559985366,5.352680699100474,5.29992641345102,0.21266227384662706,0.14787651294334908,64.0,3.28,9.96,0.43,1.72,-0.7454173,-0.1620915,0.282963,0.17747718,-0.09493806,-0.041821733,-0.29763147,-0.120955154,-0.0078043113,-0.09241976,-0.2852132,0.1652958,0.096703194,-0.022942333,-0.15044159,0.064025536,-0.0017286299,-0.11834206,-0.044259086,-0.03959491,0.020307321,0.016766107,0.02884776,-0.020229882,0.018583024,0.011091465,-0.02695102,0.01529263,-0.07657948,0.012716079,0.008988845,-0.00950024,-0.0033133193,0.036352392,0.015487537,-0.04338429,0.007197271,-0.042645216,-0.016159076,0.026236499,-0.040184315,-0.031161709,0.026839504,-0.024573067,-0.0192233,-0.014246274,0.0146056535,0.022259621,0.008323948,-0.004976148,0.0,4,0.0
Phrase match,USA,Saturday,1,Dec,0,51,5.771441123130016,4.2626798770413155,4.361951728831529,0.0,-0.07445388884266059,90.0,4.37,13.32,7.74,7.74,-0.86640245,-0.11332739,-0.26276976,0.17902046,-0.028958295,0.13291991,0.01709988,0.019830836,-0.11330287,0.12718743,0.02777286,0.07572783,-0.0002142209,0.063214265,-0.046131458,0.059839427,-0.037998017,-0.09383312,0.020247968,0.010925266,-0.06345585,-0.08124007,0.009434997,-0.03745383,0.054307166,-0.03806206,-0.011064721,-0.06830959,0.05945962,-0.06474683,-0.016608238,0.06703254,0.042450316,0.075072475,0.04398359,-0.012275434,-0.058147255,0.050076958,-0.0594287,0.014976654,0.029191473,0.023458177,-0.033226095,0.01669478,-0.010365232,-0.022796707,-0.045119524,-0.0075796447,-0.037879452,-0.017386975,0.0,1,0.0
Exact match,B,Monday,0,Nov,0,84,3.713572066704308,3.3973605696376254,3.4065172283495055,0.6690496289808849,0.044928981989575276,87.0,3.22,10.38,0.52,0.52,-0.7863076,-0.040185,0.11659597,0.28450695,0.109726794,-0.005556671,-0.14208356,-0.06842732,0.0501278,0.16142926,0.045744568,-0.078901924,0.08725844,-0.04401415,0.13533972,0.1399738,0.09947241,0.034968372,-0.040182978,0.15364304,-0.03149647,-0.06416175,-0.102893315,-0.040215563,0.08229584,-0.15779607,0.042085323,-0.044500932,-0.017065924,-0.056876063,-0.070920415,0.04030717,-0.0060246927,0.053553287,-0.020662373,0.122361995,-0.06990895,-0.030505259,0.014309475,-0.02347801,0.009640441,0.008882423,-0.05087836,0.10954097,0.01071297,-0.012898933,-0.016570708,-0.078288786,0.12199154,0.06176635,0.0,1,0.0
Phrase match,USA,Sunday,1,Nov,0,71,3.4339872044851463,3.673591460489682,3.646984286560468,-0.6690496289808849,-0.05592530708314075,89.0,5.51,20.09,1.61,1.61,-0.6793656,-0.47414148,0.05537065,-0.31330046,0.15115209,0.16861066,0.14981574,-0.048649717,0.08125958,-0.07146662,-0.057181437,-0.06738382,0.11297938,-0.06188219,-0.050670788,0.028479781,-0.03632168,-0.13443373,0.045065198,0.11735214,-0.038952965,0.016777748,-0.016938666,-0.0020718942,-0.15875062,0.03498424,0.09626324,0.04898724,0.038209792,-0.0040917606,-0.024489466,0.04586534,0.057872232,0.017093806,0.010188209,-0.013340649,0.01530937,0.0010137368,0.073724754,-0.05381396,-0.01290131,-0.01949189,-0.0022666035,-0.03818775,-0.0041094045,0.046391185,-0.007719863,0.016287401,-0.005610956,0.016325152,0.0,1,0.0
Broad match,B,Thursday,0,Jul,0,74,2.3978952727983707,2.7432592500272954,2.5705772614128333,1.0360919316867756,0.14801313309811068,90.0,4.18,13.2,0.19,0.19,-0.50907373,-0.009802079,-0.39703283,0.09972329,-0.22680502,0.28760836,-0.003919201,-0.25651264,0.109443806,-0.039224785,0.19370826,-0.093926586,-0.18770693,0.23052213,-0.12562054,-0.034253716,-0.068382345,0.037821386,0.041969504,0.012497229,-0.14034729,0.013800316,-0.17281482,0.15184249,-0.07447113,0.07817732,-0.15408187,0.026934529,-0.002641064,0.03212786,-0.054498646,0.117122866,-0.029122066,-0.039910816,0.04883249,0.14589423,0.00027034158,-0.064370066,0.07077429,-0.04023783,-0.079366826,0.07158522,-0.10514803,-0.012053451,-0.055450097,-0.026144,0.0378483,0.07279885,-0.057644278,0.00015995443,0.0,1,0.0
Exact match,B,Saturday,1,Jul,0,72,3.9318256327243257,3.267538980717051,3.350763092601099,0.6690496289808849,-0.004569564455745288,92.0,6.62,30.09,0.28,0.28,-0.7596733,-0.42437595,0.052228108,-0.35136613,-0.034677416,-0.08569722,-0.090578094,0.05486114,0.037298445,-0.0042345887,0.09784634,0.10206737,-0.12343266,0.031784434,0.056651905,-0.0129525205,0.024914714,0.11435335,-0.12232448,-0.009210685,0.035785314,0.040797304,-0.019561784,-0.014380431,0.062713265,-0.064265154,0.0013139755,-0.029359197,-0.06014692,0.017086344,0.0035727387,-0.003403828,-0.022851449,-0.014879403,-0.02602295,-0.018713526,-0.00095941895,0.039328624,0.013142546,-0.017580293,0.018099023,0.035537943,-0.036093313,-0.022687668,0.010603718,0.0044017355,0.011944763,0.015648704,0.026510704,0.047538035,0.0,1,0.0
Broad match,A,Friday,0,Nov,0,73,3.9318256327243257,3.5271821585581997,3.503883420039937,0.2795848622191617,0.08387545866574778,88.0,5.96,15.94,3.74,3.74,-0.87808806,0.08202011,-0.07269953,-0.3143962,0.075089484,0.18882842,-0.0054920563,-0.0473268,0.110803865,-0.063575864,-0.027350955,-0.11228088,-0.014623555,-0.025860677,-0.015779572,0.006576234,-0.10790366,0.007754456,-0.008079657,0.07371159,-0.07600594,-0.0148897655,0.049449373,-0.032273468,-0.01780772,-0.02492135,-0.019823216,-0.031923678,0.017224887,0.01951585,-0.010799881,-0.018560452,-0.029068653,0.03165106,0.02592783,-0.022050256,0.026278272,0.0016856788,0.02750164,0.035304744,0.0036633853,-0.04132914,0.0025035136,0.022244424,-0.050733056,0.028226146,0.038583852,0.021407371,-0.007435076,0.0147165675,0.0,1,0.0
Phrase match,C,Friday,0,Dec,0,66,5.771441123130016,4.2626798770413155,4.361951728831529,0.0,-0.07445388884266059,90.0,4.37,13.32,0.85,0.85,-0.86640245,-0.11332739,-0.26276976,0.17902046,-0.028958295,0.13291991,0.01709988,0.019830836,-0.11330287,0.12718743,0.02777286,0.07572783,-0.0002142209,0.063214265,-0.046131458,0.059839427,-0.037998017,-0.09383312,0.020247968,0.010925266,-0.06345585,-0.08124007,0.009434997,-0.03745383,0.054307166,-0.03806206,-0.011064721,-0.06830959,0.05945962,-0.06474683,-0.016608238,0.06703254,0.042450316,0.075072475,0.04398359,-0.012275434,-0.058147255,0.050076958,-0.0594287,0.014976654,0.029191473,0.023458177,-0.033226095,0.01669478,-0.010365232,-0.022796707,-0.045119524,-0.0075796447,-0.037879452,-0.017386975,0.0,1,0.0
Exact match,A,Sunday,1,Jun,0,92,7.783640596221253,8.18378823819379,8.287376340939039,0.20062020316221485,-0.04092210543884322,86.0,3.86,11.09,8.81,8.81,-0.54610497,-0.049677517,-0.24414836,0.03477682,-0.32843968,0.18798967,-0.3368861,-0.42107603,0.09265144,-0.2672538,-0.014287202,-0.14446901,-0.0785291,0.08174704,-0.080202475,0.025221523,-0.021437168,0.06476736,0.06536403,-0.08158555,0.018662212,0.08204638,-0.16283198,0.05826931,0.04557384,0.07299091,-0.018399335,0.059361223,-0.0068608243,-0.029997637,0.027091885,-0.054512806,-0.0104458295,-0.047324896,-0.012104437,-0.05175844,0.006820305,-0.06329429,-0.034748234,0.020687006,0.014385939,-0.0052675367,0.05228949,0.014440014,-0.0074037095,0.008151179,-0.009898721,-0.010275168,-0.019359307,-0.015496512,0.0,1,0.0
Broad match,USA,Saturday,1,Dec,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,49.2,-0.7219324,0.42723933,0.058270197,-0.0014486474,0.30546698,-0.32432878,0.08278666,-0.16029955,0.012471015,0.010179916,0.026210582,0.011966954,0.07504113,0.021224938,-0.0005740427,0.12827988,-0.010255418,0.021028703,-0.050952878,0.02171968,-0.049330045,-0.031569913,-0.02161235,-0.0029250826,0.052644935,0.0050826566,0.025934467,-0.010001712,-0.013646583,-0.056130227,0.0073656044,0.004984834,0.01690345,0.0006149126,-0.069532506,0.036050558,-0.03471383,-0.06403352,-0.008227953,0.0028213912,0.03500006,0.03331318,0.055409934,0.010404065,0.018983522,-0.015197538,0.021385977,0.00751552,-0.035453312,-0.06342569,0.0,10,0.0
Broad match,USA,Wednesday,0,Dec,0,61,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,33.0,0.0,0.0,1.35,24.3,-0.8787392,0.32876837,-0.08062013,-0.055568054,-0.013342848,0.107672095,-0.026202237,0.024216937,0.05877853,-0.040150117,-0.060904074,-0.10664589,-0.031364877,0.048310887,0.08636239,-0.007604827,-0.028753197,0.048818056,0.034048893,-0.037590515,0.015897997,0.035817754,0.05830953,-0.054629836,-0.037217196,-0.0037983689,0.04042013,0.027146716,-0.036571443,-0.0042616776,-0.021804003,0.023992857,-0.0019588917,-0.007008903,-0.021221438,-0.08661809,-0.04298192,-0.0036821268,-0.09737127,0.031740442,-0.06739174,-0.033260416,-0.030629538,0.062082916,-0.012402217,-0.058070216,0.014120839,0.07361071,-0.005593163,0.07913912,200.0,18,11.11111111111111
Phrase match,USA,Saturday,1,Jan,0,37,5.968707559985366,5.702467551194242,5.45709798334402,0.0,0.15002522305329916,64.0,3.28,9.96,1.83,1.83,-0.5839045,-0.1163422,0.26483557,0.15301056,-0.0806531,-0.16006957,-0.48710155,-0.07358376,0.098726146,-0.14723565,-0.23554406,0.19675227,0.035757773,-0.0549617,-0.1764282,0.07016983,-0.096330695,-0.032896247,-0.16000427,-0.023537412,-0.059532605,-0.031370237,0.11125827,-0.053316407,-0.03253238,0.028463073,-0.116622515,-0.021893678,-0.014192746,0.039852,-0.005130783,-0.056830652,0.026968736,-0.055996682,0.03934133,-0.060599964,-0.04680313,-0.00029377858,0.012859011,-0.0007225093,0.065201975,-0.018600045,-0.05231085,0.04249614,0.03521695,-0.040905476,-0.04593275,0.08868131,0.019093504,-0.010018994,0.0,1,0.0
Exact match,C,Tuesday,0,Nov,0,97,3.4339872044851463,4.494356528290166,4.436437365477953,0.19867069479548416,0.1588730602288581,94.0,6.51,16.04,0.2,0.2,-0.8570132,0.44188625,0.03641429,-0.05949594,0.006545614,0.06923048,-0.03887665,0.13878189,0.0027362683,-0.004171596,-0.010835059,-0.01169712,0.025600296,-0.056527022,-0.011281009,0.018396802,0.03665226,0.005107062,0.046885576,0.037863363,0.020607246,0.005499092,-0.074308455,0.018961737,0.004545082,0.052012503,0.03445227,0.0552231,-0.0053128037,0.032270502,0.0068107964,-0.029446462,0.038316067,0.04698957,-0.011214268,-0.048342172,-0.0067731435,-0.039032485,-0.009242424,-0.008802616,0.008768743,0.037727643,0.04415139,0.0005504312,-0.0159191,-0.0006268655,0.032739658,-0.01887997,0.042849228,-0.008579883,0.0,1,0.0
Phrase match,A,Monday,0,Mar,0,203,2.3978952727983707,3.1743440266439973,3.10943323218371,-0.38946476676172326,0.03338269429386204,88.0,4.34,11.78,4.08,24.48,-0.8851171,-0.12384692,-0.22107194,0.2145009,-0.04014,0.14270791,0.041794084,0.10957705,-0.12847522,0.047149505,-0.0584436,-0.014901102,0.03275134,-0.04430933,0.024292424,0.053439073,0.05269341,-0.038638104,-0.04604624,0.07422751,0.06492516,0.039486714,-0.0047079115,-0.058767654,-0.022111937,-0.009266881,-0.020595534,0.03650614,-0.039147865,0.08502393,0.001128612,-0.0067613376,-0.026481314,-0.01612596,-0.0372646,-0.003571276,0.040519204,-0.03663355,0.007915304,-0.0011176382,-0.016932538,-0.0051426324,0.025107907,0.027416777,-0.0070793736,0.011462881,0.004283718,-0.010847117,0.029926496,0.034031346,0.0,6,0.0
Broad match,USA,Friday,0,Oct,0,108,4.2626798770413155,4.345406420199827,4.24890077456774,-0.2481796294755343,0.03072551807838868,80.0,5.35,22.88,1.2,34.8,-0.67598206,-0.17021516,0.19376601,-0.16019255,-0.31448793,-0.17645407,0.004187461,-0.08360307,-0.18391351,0.027110364,0.03898,-0.03159897,0.063380815,-0.06511065,-0.13507672,0.12053776,-0.011933105,0.12937059,0.34614703,0.09520848,0.12685513,-0.04367578,0.21497446,0.03076679,0.06498158,0.0696489,0.027416952,-0.025756957,0.019255372,0.00917262,-0.026918365,0.042867992,0.03275829,-0.04562319,-0.046137538,0.051974334,0.0051244595,-0.00975636,-0.02447994,-0.004123648,-0.010209127,-0.0024704742,-0.015221768,-0.019717598,0.000745681,-0.025768487,-0.007835014,-0.024053551,-0.0039831805,-0.022635998,200.0,29,6.896551724137931
Phrase match,B,Thursday,0,Dec,0,60,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,80.0,6.34,22.72,1.3,1.3,-0.83090436,-0.21184501,-0.15050258,-0.11202745,-0.33035472,-0.18532336,-0.05041544,0.131774,-0.07829399,-0.018933628,0.048729546,-0.021477073,-0.020959765,-0.01996285,0.10663749,-0.026434816,-0.043276414,0.09844232,-0.120272666,0.021385945,0.0051340177,0.028591476,-0.056610893,-0.019216718,0.026051523,-0.010646032,-0.01496502,-0.039971206,0.0062416177,-0.0020950965,-0.0052666953,-0.03730888,0.006268678,-0.039008565,0.024409648,-0.009104964,0.015659684,0.005875607,-0.025568103,-0.015692433,0.014793593,0.012128045,0.00760099,-0.017660655,0.010663558,0.054906387,0.035288468,0.0054508965,-0.01873821,-0.0031710216,0.0,1,0.0
Broad match,USA,Friday,0,Dec,0,66,3.9318256327243257,3.6203771126312545,3.5458211493728116,0.0,0.08387545866574844,88.0,5.96,15.94,4.4,13.200000000000001,-0.87808806,0.08202011,-0.07269953,-0.3143962,0.075089484,0.18882842,-0.0054920563,-0.0473268,0.110803865,-0.063575864,-0.027350955,-0.11228088,-0.014623555,-0.025860677,-0.015779572,0.006576234,-0.10790366,0.007754456,-0.008079657,0.07371159,-0.07600594,-0.0148897655,0.049449373,-0.032273468,-0.01780772,-0.02492135,-0.019823216,-0.031923678,0.017224887,0.01951585,-0.010799881,-0.018560452,-0.029068653,0.03165106,0.02592783,-0.022050256,0.026278272,0.0016856788,0.02750164,0.035304744,0.0036633853,-0.04132914,0.0025035136,0.022244424,-0.050733056,0.028226146,0.038583852,0.021407371,-0.007435076,0.0147165675,0.0,3,0.0
Exact match,USA,Sunday,1,Jun,0,106,7.783640596221253,8.18378823819379,8.287376340939039,0.20062020316221485,-0.04092210543884322,86.0,3.86,11.09,5.77,5.77,-0.54610497,-0.049677517,-0.24414836,0.03477682,-0.32843968,0.18798967,-0.3368861,-0.42107603,0.09265144,-0.2672538,-0.014287202,-0.14446901,-0.0785291,0.08174704,-0.080202475,0.025221523,-0.021437168,0.06476736,0.06536403,-0.08158555,0.018662212,0.08204638,-0.16283198,0.05826931,0.04557384,0.07299091,-0.018399335,0.059361223,-0.0068608243,-0.029997637,0.027091885,-0.054512806,-0.0104458295,-0.047324896,-0.012104437,-0.05175844,0.006820305,-0.06329429,-0.034748234,0.020687006,0.014385939,-0.0052675367,0.05228949,0.014440014,-0.0074037095,0.008151179,-0.009898721,-0.010275168,-0.019359307,-0.015496512,0.0,1,0.0
Broad match,B,Monday,0,Dec,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,11.4,-0.7219324,0.42723933,0.058270197,-0.0014486474,0.30546698,-0.32432878,0.08278666,-0.16029955,0.012471015,0.010179916,0.026210582,0.011966954,0.07504113,0.021224938,-0.0005740427,0.12827988,-0.010255418,0.021028703,-0.050952878,0.02171968,-0.049330045,-0.031569913,-0.02161235,-0.0029250826,0.052644935,0.0050826566,0.025934467,-0.010001712,-0.013646583,-0.056130227,0.0073656044,0.004984834,0.01690345,0.0006149126,-0.069532506,0.036050558,-0.03471383,-0.06403352,-0.008227953,0.0028213912,0.03500006,0.03331318,0.055409934,0.010404065,0.018983522,-0.015197538,0.021385977,0.00751552,-0.035453312,-0.06342569,0.0,15,0.0
Exact match,A,Tuesday,0,Jun,0,104,6.580639137284949,6.379440808265604,6.175723063002992,0.19882311987885082,0.13917131493703047,76.0,3.65,11.25,2.51,2.51,-0.7033999,0.50836474,0.23633078,-0.057224754,0.07778054,-0.005479,-0.11039155,0.19720763,-0.029775389,0.012077543,0.04734897,-0.035007395,0.01669046,0.0328897,0.024095336,0.029018631,-0.0037103968,-0.03848876,0.07561747,0.12644678,0.013086552,0.14407212,-0.043599203,-0.0106606735,0.010691185,0.09269675,0.014059058,0.062922165,-0.049295023,-0.020698175,-0.01638249,0.032824848,-0.08690506,-0.024104761,-0.04410379,-0.022557585,-0.071324624,-0.018141065,-0.034171727,0.033814188,-0.060478978,0.08052117,-0.013045081,0.06198457,0.01753769,0.050080925,-0.042278796,0.047821116,0.012662115,-0.14316255,0.0,1,0.0
Phrase match,USA,Friday,0,Nov,0,87,4.709530201312334,4.643306636380506,4.659862527613463,-0.19867069479548416,-0.05960120843864675,75.0,4.09,15.71,17.81,17.81,-0.63991594,-0.097476915,0.0685852,0.19689968,0.05435709,-0.12675591,-0.114144556,-0.25327688,-0.022259112,0.31637567,0.03520809,0.23835965,-0.057916153,0.11524772,0.27008513,-0.057881914,-0.20623447,-0.077374294,0.20521516,0.022851693,-0.0567375,0.20852439,-0.033996012,0.012772214,-0.007093988,-0.11064519,0.034595687,0.056306664,-0.017106017,0.06020136,-0.020661436,-0.0004989972,-0.022160333,0.052577518,-0.011574623,-0.11153019,0.014297128,-0.046725567,0.0043319897,-0.04878666,0.017317003,-0.0012482554,-0.0414045,-0.045919098,0.042968143,-0.0032857868,0.02126481,-0.0500462,0.00012952041,-0.0048393193,0.0,1,0.0
