Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Cost,llm_relevance_score,Clicks
Exact match,C,Saturday,1,Jun,0,93,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5.0,0.0,0.0,2.32,4,2
Broad match,B,Thursday,0,Mar,0,11,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,33.0,2.37,7.22,0.35,4,1
Exact match,USA,Sunday,1,Sep,0,1,4.709530201312334,4.0455581115736505,3.952316277812318,0.995958134608026,0.10486483648342938,4.0,1.69,3.99,5.36,5,1
Exact match,USA,Tuesday,0,Mar,0,27,5.351858133476067,5.628362033594708,5.595484294118818,-0.40418715266267213,0.0050845108271829285,46.0,2.69,10.75,60.84,4,7
Broad match,USA,Wednesday,0,Dec,0,40,4.948759890378168,4.577083071448678,4.610194853914592,0.0,-0.01702891669675575,36.0,3.26,10.76,3.12,3,2
Exact match,B,Thursday,0,Sep,0,18,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,21.0,0.0,0.0,3.49,5,3
Phrase match,C,Sunday,1,Oct,0,99,5.351858133476067,5.351858133476067,5.316825703980499,0.0,0.006005559342097019,46.0,2.69,10.75,1.48,4,3
Broad match,A,Monday,0,Jul,0,70,4.948759890378168,5.013061112419666,4.901167271710306,0.19290366612449183,0.08223873837568965,59.0,4.24,23.27,7.46,5,5
Phrase match,USA,Tuesday,0,Sep,0,20,5.564520407322694,4.494356528290166,4.853042471891981,-0.19867069479548416,-0.18229648228081177,37.0,11.68,52.74,6.11,5,2
Broad match,B,Thursday,0,Jan,1,32,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,18.0,0.0,0.0,2.3,4,4
Broad match,B,Friday,0,Jun,0,101,10.407318772389159,10.007892611890918,10.047779270823932,0.0,-0.039886658933015844,8.0,2.64,9.19,13.86,5,8
Exact match,A,Thursday,0,Jun,0,102,3.9318256327243257,5.281793274484932,5.10073398302906,0.21019457697340638,0.12383298413861227,77.0,2.84,9.17,0.58,4,1
Broad match,A,Thursday,0,Dec,0,37,5.564520407322694,6.106814033398963,6.004883057216273,-0.20715971012039525,0.04058394717278952,25.0,1.73,8.71,1.29,3,1
Broad match,USA,Tuesday,0,Aug,0,34,3.044522437723423,3.3041656155645724,3.3973605696376254,0.0,-0.06390511136437979,78.0,2.95,8.71,2.33,5,1
Broad match,B,Wednesday,0,Dec,0,33,3.9318256327243257,4.51085950651685,4.5357197998694225,0.0,-0.012785293724180039,63.0,3.61,11.34,0.43,4,1
Phrase match,A,Thursday,0,Nov,0,93,2.3978952727983707,2.3978952727983707,1.998246060665309,0.0,0.06851129350852493,21.0,0.0,0.0,8.38,5,4
Broad match,A,Saturday,1,Aug,0,23,3.044522437723423,3.3973605696376254,3.591841912507636,0.38946476676172326,-0.10352362183024243,78.0,2.95,8.71,1.2,5,1
Broad match,B,Saturday,1,Mar,0,23,4.2626798770413155,4.560580093221994,4.673965590666304,0.0,-0.04413084842990027,8.0,1.65,10.94,3.22,3,1
Broad match,USA,Sunday,1,Jan,0,8,3.044522437723423,3.96935919215665,3.7016731983208984,-0.21825356602001778,0.106289493381986,50.0,3.75,9.14,18.54,4,4
Phrase match,USA,Tuesday,0,Jan,0,25,3.713572066704308,4.428132963358339,4.5755914147137275,0.0,-0.050301470738713515,82.0,2.83,8.0,4.7,4,1
Exact match,USA,Tuesday,0,Nov,0,74,2.3978952727983707,2.613437661106721,2.8510304441814713,0.0,-0.21834595110197597,30.0,3.38,9.12,3.73,5,1
Broad match,USA,Tuesday,0,Mar,0,34,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,71.0,2.97,9.15,19.91,5,5
Phrase match,C,Friday,0,Jun,0,94,3.9318256327243257,4.042110380829989,4.17172780892799,-0.33085424431698973,-0.04775443477514431,32.0,4.39,14.7,2.66,4,6
Broad match,A,Saturday,1,Feb,0,2,4.51085950651685,4.345406420199827,4.461244745824252,0.0,-0.07375568914830653,84.0,1.21,32.23,3.48,5,2
Broad match,USA,Saturday,1,Apr,0,2,6.3818160174060985,6.866189061522206,6.823623343729193,0.12769715337904053,0.021890940579263714,11.0,1.72,8.66,10.12,3,2
Broad match,A,Sunday,1,Aug,0,50,5.564520407322694,5.9029520810335825,5.970356438862873,-0.19726643685535006,-0.04593746613251222,25.0,1.73,8.71,7.11,3,5
Broad match,A,Sunday,1,Nov,0,69,5.968707559985366,6.037760796692164,5.937478699386982,0.0,0.028463584501194412,22.0,2.37,9.89,1.02,4,1
Broad match,C,Wednesday,0,Nov,0,68,3.713572066704308,4.152395128935653,4.207537502988484,-0.33085424431698973,-0.0472648920452842,82.0,2.83,8.0,0.26,4,1
Phrase match,USA,Wednesday,0,Jul,0,68,10.809748150372926,11.144694314674993,11.245358198055824,-0.201418712800562,-0.05177779254204751,42.0,2.39,16.94,25.06,3,3
Broad match,B,Monday,0,Nov,0,77,3.713572066704308,4.345406420199827,4.52746831075608,0.0,-0.10781352254181803,82.0,2.83,8.0,1.64,4,1
Broad match,A,Friday,0,Aug,0,45,5.968707559985366,5.771441123130015,5.870074341557692,0.0,-0.05072565519137573,33.0,2.37,7.22,4.23,4,3
Broad match,USA,Friday,0,Jul,0,66,3.713572066704308,4.709530201312334,4.417183562650417,0.0,0.18343734981427284,82.0,2.83,8.0,5.0,4,1
Broad match,A,Sunday,1,Nov,0,76,3.713572066704308,4.640323322910606,4.648574812023948,-0.44685032427101845,-0.06847107424104285,82.0,2.83,8.0,2.78,4,2
Broad match,B,Thursday,0,Nov,0,86,6.580639137284949,6.781057625936181,6.7142514630524355,0.0,0.022904970131568208,10.0,1.57,10.44,2.99,3,1
Phrase match,USA,Wednesday,0,Jul,0,82,5.968707559985366,5.837196602081799,5.9029520810335825,0.0,-0.045089471281223016,33.0,2.37,7.22,12.02,4,1
Phrase match,A,Friday,0,Dec,0,43,5.771441123130016,6.3818160174060985,6.313166434972653,0.0,0.047073999382933975,27.0,6.37,37.94,17.39,4,6
Phrase match,A,Thursday,0,Mar,0,11,5.771441123130016,5.768223030146025,5.870114173943203,-0.19726643685535006,-0.06368718430531575,23.0,4.71,15.24,33.8,3,20
Broad match,B,Monday,0,Aug,0,35,4.2626798770413155,4.411629985131655,4.419881474244996,0.0,-0.043959620329521804,62.0,1.63,5.06,1.63,4,1
Phrase match,B,Tuesday,0,Sep,0,6,5.771441123130016,6.445715181558552,6.241737989125358,0.0,0.11619467936900246,76.0,4.02,14.77,0.93,5,1
Broad match,B,Wednesday,0,Mar,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,5,2
Broad match,USA,Saturday,1,Jan,0,16,5.14166355650266,5.077362334461163,5.179577804473047,0.19290366612449183,-0.05256795600611217,84.0,7.06,34.92,12.21,5,2
Exact match,C,Sunday,1,Dec,0,127,3.713572066704308,4.643306636380506,4.748440644711473,-0.19867069479548416,-0.09011486428368755,82.0,2.83,8.0,0.8,4,2
Broad match,C,Monday,0,Dec,0,56,2.3978952727983707,2.828980049415072,3.0016620380295347,0.6466271649250523,-0.11106300938810772,32.0,3.34,5.98,3.32,3,1
Phrase match,A,Monday,0,Apr,0,7,3.044522437723423,3.1743440266439973,3.0016620380295347,0.38946476676172326,0.07411288567810495,49.0,2.51,15.17,15.22,4,1
Broad match,USA,Wednesday,0,Oct,0,96,4.948759890378168,5.211728415493796,5.246760844989364,-0.21019457697340638,-0.03002779671048677,71.0,2.97,9.15,39.69,5,8
Broad match,USA,Tuesday,0,Nov,0,88,6.580639137284949,6.781057625936181,6.7142514630524355,0.0,0.022904970131568208,10.0,1.57,10.44,5.72,3,1
Broad match,B,Saturday,1,Dec,0,65,7.972810784121404,8.18378823819379,8.084705495639161,0.2161560795274715,0.07411834002395837,20.0,2.31,6.74,12.3,5,16
Phrase match,A,Tuesday,0,Jul,0,62,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,21.0,0.0,0.0,10.96,5,7
Broad match,B,Monday,0,Sep,0,7,2.3978952727983707,2.958801638335647,2.8938908438753597,1.0360919316867756,0.018687700113100437,45.0,0.0,0.0,2.73,4,1
Broad match,USA,Monday,0,Nov,0,77,4.709530201312334,4.789273431000946,4.789273431000946,0.23922968906583453,0.013670267946619588,18.0,2.13,5.94,6.38,4,1
Broad match,USA,Monday,0,Jul,0,70,6.175867270105761,6.106814033398963,6.072287415045563,0.20715971012039525,0.02959424430291291,13.0,4.9,10.81,4.06,3,1
Broad match,C,Friday,0,Dec,0,108,3.9318256327243257,4.85741594710175,4.449763163965869,-0.8409986269592169,0.21720334844253886,75.0,2.4,9.08,1.08,5,2
Broad match,USA,Wednesday,0,Jan,0,12,3.4339872044851463,5.14166355650266,5.1766959859982284,0.0,-0.018016678026291894,82.0,4.15,11.06,12.28,4,2
Broad match,B,Tuesday,0,Jul,0,62,2.3978952727983707,3.4905555237106802,3.3324497751773383,0.0,0.11954293518748317,69.0,2.9,8.9,0.29,5,1
Phrase match,C,Sunday,1,Jun,0,99,2.3978952727983707,3.044522437723423,2.721208855260897,0.0,0.16627555669501337,21.0,0.0,0.0,0.51,5,2
Broad match,A,Sunday,1,Aug,0,50,4.51085950651685,4.643306636380506,4.641814979645556,0.19867069479548416,0.02630144199346113,84.0,1.21,32.23,9.22,5,4
Broad match,USA,Saturday,1,Dec,0,58,3.044522437723423,4.052085735315161,4.047098058072575,0.21825356602001778,-0.01161660195955761,53.0,4.25,18.02,5.0,5,1
Broad match,B,Tuesday,0,Apr,0,6,3.044522437723423,3.1743440266439973,3.0016620380295347,0.38946476676172326,0.07411288567810495,49.0,2.51,15.17,8.44,4,12
Exact match,A,Wednesday,0,Jul,0,75,2.3978952727983707,3.044522437723423,2.828980049415072,0.0,0.1478004948400118,21.0,0.0,0.0,0.84,5,1
Exact match,USA,Saturday,1,Aug,0,30,5.351858133476067,5.351858133476067,5.387301845783838,0.0,-0.018228194901139725,46.0,2.69,10.75,22.67,4,5
Broad match,USA,Wednesday,0,Jul,0,82,2.3978952727983707,2.828980049415072,2.721208855260897,0.6466271649250523,0.09237530927500741,46.0,2.58,5.22,327.79,5,58
Broad match,USA,Thursday,0,Jan,0,32,2.3978952727983707,2.828980049415072,2.613437661106721,0.0,0.14780049484001204,30.0,3.38,9.12,1.54,5,1
Broad match,B,Monday,0,Jun,0,91,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,46.0,2.58,5.22,1.39,5,2
Broad match,B,Sunday,1,Oct,0,104,3.713572066704308,4.51085950651685,4.469496234937594,0.0,0.007090846556443819,72.0,3.28,16.4,1.61,5,2
Exact match,USA,Monday,0,Jan,1,14,3.044522437723423,3.267538980717051,3.6548246807735203,0.0,-0.21850095343840656,53.0,4.25,18.02,14.22,5,1
Exact match,USA,Friday,0,Jan,0,80,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,45.0,0.0,0.0,11.09,4,1
Broad match,B,Saturday,1,Jul,0,86,4.2626798770413155,4.869016660689557,4.829145045845252,-0.23922968906583453,0.006835133973309434,8.0,1.65,10.94,0.8,3,1
Exact match,A,Saturday,1,Mar,0,23,5.771441123130016,5.97200531774038,5.937478699386983,-0.20715971012039525,0.017756546581748297,14.0,2.48,9.22,2.29,5,1
Broad match,USA,Saturday,1,Jul,0,79,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,0.0,0.0,0.0,3.37,4,1
Exact match,USA,Wednesday,0,Sep,0,5,2.3978952727983707,2.3978952727983707,2.6134376611067216,0.0,-0.14780049484001193,63.0,2.97,11.89,0.18,4,1
Phrase match,A,Sunday,1,Apr,0,8,6.78105762593618,6.90875477931522,6.866189061522206,0.0,0.01459396038617573,9.0,4.09,16.17,1.71,3,1
Exact match,A,Sunday,1,Jun,0,85,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,21.0,0.0,0.0,1.02,5,1
Exact match,USA,Wednesday,0,Aug,0,47,4.948759890378168,5.763091084482266,5.698292531870368,0.0,0.08039754947564094,71.0,2.97,9.15,12.19,5,1
Exact match,B,Wednesday,0,Jul,0,82,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,21.0,0.0,0.0,1.1,5,1
Phrase match,USA,Thursday,0,Aug,0,53,2.3978952727983707,3.044522437723423,2.9367512435692475,0.0,0.09237530927500734,21.0,0.0,0.0,2.21,5,1
Phrase match,B,Monday,0,Aug,0,49,5.771441123130016,6.244516852539207,6.244315025402531,0.0,0.011941494534313327,27.0,6.37,37.94,6.92,4,7
Broad match,A,Thursday,0,Jul,0,74,8.188966863648876,7.309218634835311,7.2400535566739075,-0.2074952344842096,0.023713741083909883,17.0,7.86,43.44,21.52,4,16
Phrase match,USA,Sunday,1,Jun,0,92,4.948759890378168,4.411629985131655,4.378518202665741,-0.44685032427101845,0.017028916696755866,17.0,5.22,34.91,3.4,4,1
Broad match,A,Tuesday,0,Nov,0,88,2.3978952727983707,2.8289800494150725,2.721208855260896,-0.6466271649250523,-0.018475061855001387,63.0,2.97,11.89,6.02,4,4
Exact match,USA,Sunday,1,Jan,0,22,3.713572066704308,2.83645420410035,3.0053991153721733,1.3156767939059373,-0.01170442328802728,49.0,4.48,21.42,7.22,5,2
Phrase match,A,Monday,0,Apr,0,0,2.3978952727983707,3.6931283013045935,3.433736163974295,0.49783842823917945,0.16812843250025278,32.0,3.34,5.98,6.53,3,2
Broad match,A,Saturday,1,Mar,0,37,8.188966863648876,7.513469340738227,7.411343987786769,-0.40525688322453846,0.06437848063127552,17.0,7.86,43.44,9.76,4,9
Exact match,B,Saturday,1,Sep,0,9,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,63.0,2.97,11.89,0.76,4,1
Broad match,USA,Monday,0,Dec,0,35,3.044522437723423,3.673591460489682,3.7663329522703344,-0.6690496289808849,-0.1048329885327854,53.0,4.25,18.02,31.59,5,7
Broad match,C,Sunday,1,Jul,0,71,2.3978952727983707,2.828980049415072,2.721208855260897,0.6466271649250523,0.09237530927500741,46.0,2.58,5.22,2.17,5,4
Phrase match,USA,Sunday,1,Jan,0,13,5.771441123130016,6.3818160174060985,6.347491226189376,0.0,0.029421249614333674,27.0,6.37,37.94,33.63,4,9
Phrase match,USA,Wednesday,0,Feb,0,61,7.3783837129967145,7.492884799324524,7.56042761319528,-0.1717516294917143,-0.057893840460648646,71.0,5.55,26.71,6.51,5,1
Phrase match,USA,Saturday,1,Jun,0,86,3.9318256327243257,4.789273431000946,4.901167271710306,-0.23922968906583453,-0.04652233715769992,77.0,2.84,9.17,31.72,4,4
Broad match,USA,Friday,0,Mar,0,10,5.968707559985366,5.562606554642925,5.4576436268717,-0.20692071580732208,0.04196981559815028,50.0,4.64,49.99,3.53,4,1
Broad match,USA,Monday,0,Dec,0,42,7.3783837129967145,7.9708443978069745,7.877242497014115,-0.42267544163297543,0.000169450446461677,46.0,2.9,9.87,18.66,3,2
Broad match,C,Monday,0,Nov,0,70,2.3978952727983707,2.613437661106721,2.505666466952546,0.0,0.018475061855001324,46.0,2.58,5.22,1.26,5,3
Phrase match,B,Thursday,0,Aug,0,46,5.968707559985366,6.244516852539206,6.040896559696016,0.2059487473003374,0.1514216140384076,50.0,4.64,49.99,3.63,4,2
Broad match,USA,Tuesday,0,Nov,0,76,2.3978952727983707,3.044522437723423,3.044522437723423,0.0,-1.7964293052139324e-16,21.0,0.0,0.0,3.1,5,1
Exact match,USA,Monday,0,Sep,0,14,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,21.0,0.0,0.0,14.03,5,1
Broad match,A,Thursday,0,Aug,0,46,3.713572066704308,3.3041656155645724,3.2392548211042844,0.0,0.07789295335234454,49.0,4.48,21.42,8.89,5,4
Exact match,USA,Tuesday,0,Jul,0,83,2.3978952727983707,3.044522437723423,2.828980049415072,0.0,0.1478004948400118,21.0,0.0,0.0,52.25,5,4
Phrase match,B,Tuesday,0,Jul,0,83,3.044522437723423,3.3041656155645716,3.2392548211042844,-0.38946476676172326,0.03338269429386216,50.0,3.75,9.14,1.59,4,1
Broad match,USA,Saturday,1,Sep,0,23,3.713572066704308,3.5271821585581997,3.6187001269477013,0.2795848622191617,0.016263761101132673,17.0,2.24,11.08,3.47,4,1
Broad match,USA,Tuesday,0,Jul,1,83,3.044522437723423,3.6931283013045935,3.6567527069679238,-0.49783842823917945,-0.013245107166188225,50.0,3.75,9.14,297.77,4,38
Broad match,A,Saturday,1,Jun,0,93,5.771441123130016,5.968707559985366,5.902991913419094,0.0,0.04562065913735779,14.0,2.48,9.22,7.8,5,1
Broad match,USA,Thursday,0,Jul,0,60,5.771441123130016,5.968707559985366,5.970356438862873,0.0,-0.012685692572455371,14.0,2.48,9.22,2.7,5,1
Phrase match,C,Saturday,1,Jul,0,79,4.709530201312334,5.287288190003615,4.965297413192061,0.6297775666273555,0.20125300167202037,18.0,2.13,5.94,0.65,4,1
Phrase match,USA,Tuesday,0,Aug,0,48,3.9318256327243257,4.1248369239885,4.047098058072575,0.579033873792524,0.054161681298221125,32.0,4.39,14.7,129.13,4,32
Broad match,USA,Sunday,1,Jan,0,29,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.05542518556500439,46.0,2.58,5.22,7.6,5,1
Broad match,USA,Thursday,0,Nov,0,81,7.170888478512505,6.9535669612546345,6.767368944065189,0.26213369919728446,0.09522122278578574,24.0,1.63,4.29,2.13,3,1
Broad match,A,Thursday,0,Sep,0,18,5.14166355650266,5.281793274484932,5.4576436268716995,0.21019457697340638,-0.10226136498789981,6.0,3.98,16.2,21.0,3,9
Broad match,USA,Wednesday,0,Aug,0,40,3.044522437723423,3.3041656155645724,3.3973605696376254,0.0,-0.06390511136437979,78.0,2.95,8.71,20.81,5,4
Broad match,A,Monday,0,Aug,0,56,6.90875477931522,6.714251463052437,6.7902202622873205,-0.20041848865123058,-0.043225173050637604,3.0,3.06,14.25,1.49,5,1
Broad match,B,Tuesday,0,Nov,0,90,2.3978952727983707,2.613437661106721,2.505666466952546,-0.6466271649250523,0.055425185565004455,50.0,2.96,10.95,0.1,5,1
Exact match,B,Saturday,1,Mar,0,30,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,63.0,2.97,11.89,3.65,4,1
Phrase match,C,Tuesday,0,Dec,0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,4,3
Broad match,B,Friday,0,Jan,0,31,3.044522437723423,3.96935919215665,3.7016731983208984,-0.21825356602001778,0.106289493381986,50.0,3.75,9.14,3.83,4,2
Broad match,USA,Tuesday,0,Dec,0,41,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,56.0,3.22,10.38,13.79,3,3
Broad match,USA,Thursday,0,Nov,0,81,4.948759890378168,4.643306636380506,4.610194853914591,-0.19867069479548416,0.01702891669675575,36.0,3.26,10.76,24.07,3,3
Broad match,A,Sunday,1,Aug,0,43,6.78105762593618,6.90875477931522,6.887471920418714,0.0,0.0182424504827202,73.0,9.89,55.0,9.94,4,6
Broad match,A,Sunday,1,Nov,0,69,5.968707559985366,5.422745558091609,5.422745558091609,-0.21266227384662706,-0.012152129934092752,50.0,4.64,49.99,2.31,4,2
Phrase match,A,Sunday,1,Jul,0,85,5.771441123130016,6.313166434972653,6.244315025402531,-0.2059487473003374,0.035409296350348236,27.0,6.37,37.94,10.2,4,6
Broad match,A,Tuesday,0,Aug,0,27,5.968707559985366,5.771441123130015,5.870074341557692,0.0,-0.05072565519137573,33.0,2.37,7.22,1.44,4,2
Broad match,A,Friday,0,Mar,0,31,5.564520407322694,5.633493979258468,5.735345290670133,-0.20692071580732208,-0.05238067444028604,37.0,6.03,19.79,12.74,4,8
Exact match,USA,Wednesday,0,Dec,0,54,3.4339872044851463,3.786323255377647,3.8590744440509863,-0.21825356602001778,-0.037414897032003215,82.0,4.15,11.06,3.6,5,1
Broad match,C,Friday,0,Dec,0,38,5.351858133476067,5.351858133476067,5.316825703980499,0.0,0.03002779671048653,46.0,2.69,10.75,0.49,4,1
Broad match,A,Thursday,0,Jan,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,4,3
Broad match,USA,Sunday,1,Nov,0,64,2.3978952727983707,2.7432592500272954,2.958801638335647,0.0,-0.19231075389849447,24.0,0.0,0.0,9.7,3,1
Phrase match,B,Monday,0,Mar,0,28,3.713572066704308,4.802793095757729,4.828183874400086,-0.4379003838613187,-0.038080993808144316,69.0,10.81,40.0,1.11,4,1
Broad match,A,Friday,0,Aug,0,45,5.351858133476067,5.421654271036249,5.4576436268716995,0.6297775666273555,0.017619489198942982,46.0,2.69,10.75,20.08,4,9
Phrase match,A,Tuesday,0,Dec,0,55,3.9318256327243257,4.235121672094164,4.364739100192165,-0.33085424431698973,-0.11110065265542986,77.0,2.84,9.17,0.8,4,1
Broad match,C,Sunday,1,Dec,0,120,5.968707559985366,8.120752541377092,6.946096832253553,-1.0113358354675173,0.604108650406391,33.0,2.37,7.22,0.75,4,2
Broad match,B,Wednesday,0,Apr,0,173,3.9318256327243257,4.708465839011411,4.70846583901141,0.2481796294755343,-0.1102958219082269,75.0,2.4,9.08,2.51,5,4
Broad match,A,Sunday,1,Mar,0,22,8.188966863648876,8.255840264702949,8.222403564175911,-0.20062020316221485,0.017196017413903933,42.0,4.08,35.0,14.13,4,8
Broad match,B,Thursday,0,Dec,0,44,6.3818160174060985,6.58063913728495,6.547501950638473,0.0,0.028403302839835616,73.0,4.2,46.65,1.02,5,1
Phrase match,B,Wednesday,0,Mar,0,19,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,76.0,4.02,14.77,0.46,5,1
Broad match,B,Wednesday,0,Dec,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,4,1
Broad match,B,Tuesday,0,Jan,0,13,3.9318256327243257,4.317848215252675,4.406102371771421,-0.579033873792524,-0.06429380874203995,63.0,3.61,11.34,3.17,4,4
Broad match,USA,Friday,0,Sep,0,3,7.170888478512505,6.581170926875743,6.6477111949640895,0.3992416085300814,-0.011315739171009496,24.0,1.63,4.29,3.4,3,1
Broad match,B,Thursday,0,Jan,0,25,7.972810784121404,8.116914837139719,8.152259873543764,0.0,0.028799841284621583,20.0,2.31,6.74,41.31,5,34
Phrase match,A,Monday,0,Jan,0,5,5.771441123130016,6.3818160174060985,6.347491226189376,0.0,0.029421249614333674,27.0,6.37,37.94,2.3,4,1
Phrase match,A,Monday,0,Dec,1,42,3.9318256327243257,4.411629985131655,4.461244745824252,0.0,-0.05105046688596562,75.0,2.4,9.08,7.27,5,2
Exact match,USA,Friday,0,Sep,0,17,2.3978952727983707,2.613437661106721,2.721208855260897,0.6466271649250523,-0.018475061855001387,63.0,2.97,11.89,27.88,4,2
Phrase match,USA,Wednesday,0,Oct,0,103,2.3978952727983707,3.044522437723423,3.4052009638506777,0.0,-0.21393972362196984,32.0,3.34,5.98,7.56,3,1
Exact match,USA,Friday,0,Nov,0,78,5.351858133476067,5.702467551194242,5.527162842335155,-0.20692071580732208,0.07833266650996935,46.0,2.69,10.75,22.32,4,2
Exact match,USA,Friday,0,Nov,0,150,3.044522437723423,3.4701117583109653,3.3871386869377687,0.8873031950009027,0.07111977546273977,50.0,3.75,9.14,2.41,4,1
Broad match,USA,Sunday,1,Jun,0,92,5.968707559985366,5.9029520810335825,5.9029520810335825,-0.19726643685535006,3.592858610427865e-16,33.0,2.37,7.22,32.02,4,6
Broad match,USA,Saturday,1,Jun,0,107,3.044522437723423,3.267538980717051,3.3324497751773383,0.0,-0.03338269429386181,78.0,2.95,8.71,121.2,5,10
Broad match,A,Tuesday,0,Aug,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4,2
Phrase match,USA,Wednesday,0,Jul,0,54,5.968707559985366,5.837196602081799,5.9029520810335825,0.0,-0.045089471281223016,33.0,2.37,7.22,8.16,4,2
Broad match,A,Sunday,1,Sep,0,15,4.2626798770413155,4.789273431000946,4.829145045845252,0.23922968906583453,0.006835133973309434,8.0,1.65,10.94,7.06,3,3
Broad match,A,Monday,0,Jun,0,91,4.948759890378168,4.948759890378168,4.853068014751836,0.0,0.07176890671975045,59.0,4.24,23.27,21.47,5,8
Broad match,A,Tuesday,0,Aug,0,41,5.14166355650266,5.564520407322694,5.529076695014922,0.0,0.03038032483523212,6.0,3.98,16.2,13.65,3,6
